HERV_dup3
HERV_dup1767
HERV_dup1771
HERV_dup1783
HERV_dup1787
HERV_dup1794
HERV_dup1795
HERV_dup1806
HERV_dup1822
HERV_dup1828
HERV_dup1837
HERV_dup1843
HERV_dup1844
HERV_dup1859
HERV_dup1867
HERV_dup1884
HERV_dup1892
HERV_dup1897
HERV_dup1898
HERV_dup1900
HERV_dup1901
HERV_dup1909
HERV_dup1913
HERV_dup1925
HERV_dup1945
HERV_dup1949
HERV_dup1957
HERV_dup1964
HERV_dup1965
HERV_dup1967
HERV_dup1976
HERV_dup1978
HERV_dup1981
HERV_dup1987
HERV_dup1988
HERV_dup1995
HERV_dup1997
HERV_dup1999
HERV_dup2000
HERV_dup2005
HERV_dup2007
HERV_dup2016
HERV_dup2020
HERV_dup2021
HERV_dup2028
HERV_dup2044
HERV_dup2057
HERV_dup2064
HERV_dup2066
HERV_dup2070
HERV_dup2078
HERV_dup2107
HERV_dup2108
HERV_dup2121
HERV_dup2123
HERV_dup2135
HERV_dup2136
HERV_dup2138
HERV_dup2143
HERV_dup2150
HERV_dup2151
HERV_dup2164
HERV_dup2165
HERV_dup2173
HERV_dup2177
HERV_dup2180
HERV_dup2186
HERV_dup2194
HERV_dup2198
HERV_dup2202
HERV_dup2203
HERV_dup2207
HERV_dup2208
HERV_dup2209
HERV_dup2211
HERV_dup2215
HERV_dup2219
HERV_dup2224
HERV_dup2227
HERV_dup2241
HERV_dup2244
HERV_dup2248
HERV_dup2252
HERV_dup2254
HERV_dup2267
HERV_dup2270
HERV_dup2279
HERV_dup2288
HERV_dup2294
HERV_dup2297
HERV_dup2301
HERV_dup2304
HERV_dup2305
HERV_dup2351
HERV_dup2368
HERV_dup2394
HERV_dup2396
HERV_dup2397
HERV_dup2405
HERV_dup2408
HERV_dup2411
HERV_dup2420
HERV_dup2437
HERV_dup2448
HERV_dup2450
HERV_dup2451
HERV_dup2452
HERV_dup2453
HERV_dup2454
HERV_dup2461
HERV_dup2472
HERV_dup2484
HERV_dup2486
HERV_dup2487
HERV_dup2494
HERV_dup2497
HERV_dup2503
HERV_dup2515
HERV_dup2521
HERV_dup2534
HERV_dup2554
HERV_dup2567
HERV_dup2573
HERV_dup2594
HERV_dup2595
HERV_dup2597
HERV_dup2611
HERV_dup2615
HERV_dup2628
HERV_dup2629
HERV_dup2630
HERV_dup2633
HERV_dup2636
HERV_dup2637
HERV_dup2638
HERV_dup2640
HERV_dup2641
HERV_dup2642
HERV_dup2652
HERV_dup2654
HERV_dup2656
HERV_dup2658
HERV_dup2670
HERV_dup2671
HERV_dup2673
HERV_dup2674
HERV_dup2683
HERV_dup2685
HERV_dup2686
HERV_dup2689
HERV_dup2690
HERV_dup2698
HERV_dup2699
HERV_dup2701
HERV_dup2712
HERV_dup2723
HERV_dup2760
HERV_dup2770
HERV_dup2771
HERV_dup2777
HERV_dup2781
HERV_dup2782
HERV_dup2788
HERV_dup2791
HERV_dup2807
HERV_dup2810
HERV_dup2811
HERV_dup2820
HERV_dup2821
HERV_dup2827
HERV_dup2846
HERV_dup2885
HERV_dup2921
HERV_dup2925
HERV_dup2935
HERV_dup2943
HERV_dup2944
HERV_dup2947
HERV_dup2948
HERV_dup2968
HERV_dup2980
HERV_dup2983
HERV_dup2990
HERV_dup3019
HERV_dup3024
HERV_dup3025
HERV_dup3026
HERV_dup3048
HERV_dup3059
HERV_dup3061
HERV_dup3069
HERV_dup3070
HERV_dup3079
HERV_dup3082
HERV_dup3085
HERV_dup3090
HERV_dup3111
HERV_dup3112
HERV_dup3113
HERV_dup3122
HERV_dup3141
HERV_dup3164
HERV_dup3172
HERV_dup3177
HERV_dup3185
HERV_dup3190
HERV_dup3194
HERV_dup3201
HERV_dup3216
HERV_dup3228
HERV_dup3236
HERV_dup3240
HERV_dup3241
HERV_dup3244
HERV_dup3250
HERV_dup3253
HERV_dup3271
HERV_dup3298
HERV_dup3301
HERV_dup3315
HERV_dup3321
HERV_dup3322
HERV_dup3326
HERV_dup3327
HERV_dup3340
HERV_dup3346
HERV_dup3359
HERV_dup3360
HERV_dup3376
HERV_dup3377
HERV_dup3381
HERV_dup3382
HERV_dup3383
HERV_dup3405
HERV_dup3419
HERV_dup3435
HERV_dup3436
HERV_dup3437
HERV_dup3439
HERV_dup3444
HERV_dup3448
HERV_dup3449
HERV_dup3450
HERV_dup3451
HERV_dup3470
HERV_dup3477
HERV_dup3480
HERV_dup3484
HERV_dup3493
HERV_dup3494
HERV_dup3495
HERV_dup3496
HERV_dup3497
HERV_dup3498
HERV_dup3499
HERV_dup3500
HERV_dup3502
HERV_dup3503
HERV_dup3506
HERV_dup3515
HERV_dup3516
HERV_dup3517
HERV_dup3520
HERV_dup3524
HERV_dup3525
HERV_dup3526
HERV_dup3528
HERV_dup3532
HERV_dup3534
HERV_dup3539
HERV_dup3540
HERV_dup3541
HERV_dup3542
HERV_dup3543
HERV_dup3546
HERV_dup3547
HERV_dup3548
HERV_dup3549
HERV_dup3550
HERV_dup3551
HERV_dup3553
HERV_dup3554
HERV_dup3555
HERV_dup3557
HERV_dup3560
HERV_dup3561
HERV_dup3562
HERV_dup3563
HERV_dup3564
HERV_dup3565
HERV_dup3566
HERV_dup3567
HERV_dup3568
HERV_dup3569
HERV_dup3570
HERV_dup3571
HERV_dup3572
HERV_dup3574
HERV_dup3577
HERV_dup3578
HERV_dup3581
HERV_dup3582
HERV_dup3585
HERV_dup3586
HERV_dup3587
HERV_dup3589
HERV_dup3590
HERV_dup3593
HERV_dup3597
HERV_dup3599
HERV_dup3600
HERV_dup3602
HERV_dup3603
HERV_dup3604
HERV_dup3609
HERV_dup3610
HERV_dup3611
HERV_dup3612
HERV_dup3613
HERV_dup3614
HERV_dup3615
HERV_dup3616
HERV_dup3617
HERV_dup3618
HERV_dup3620
HERV_dup3621
HERV_dup3622
HERV_dup3623
HERV_dup3624
HERV_dup3625
HERV_dup3626
HERV_dup3628
HERV_dup3629
HERV_dup3630
HERV_dup3631
HERV_dup3632
HERV_dup3634
HERV_dup3635
HERV_dup3636
HERV_dup3638
HERV_dup3642
HERV_dup3643
HERV_dup3646
HERV_dup3647
HERV_dup3648
HERV_dup3650
HERV_dup3651
HERV_dup3652
HERV_dup3655
HERV_dup3656
HERV_dup3657
HERV_dup3658
HERV_dup3662
HERV_dup3663
HERV_dup3664
HERV_dup3666
HERV_dup3667
HERV_dup3668
HERV_dup3671
HERV_dup3678
HERV_dup3681
HERV_dup3682
HERV_dup3686
HERV_dup3691
HERV_dup3692
HERV_dup3695
HERV_dup3696
HERV_dup3697
HERV_dup3699
HERV_dup3701
HERV_dup3704
HERV_dup3706
