scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
28.056578,1.9399102,3.320734454393392e-173,2.1414088202601228e-169,HS3ST4,0.13419113
25.695145,0.8191807,1.3244806262241915e-145,4.7450254257051786e-142,SORL1,0.051787283
23.804298,0.9718908,3.0143706330310324e-125,8.099362693401632e-122,DLEU1,0.06559774
23.602867,0.5341276,3.601517618546858e-123,8.932594813446642e-120,SFMBT2,0.03442084
23.553547,0.4299922,1.1545688768311036e-122,2.6590545925475197e-119,FRMD4A,0.026597397
23.43229,,2.003716569227726e-121,4.037864583850598e-118,DSCAM,0.093203634
21.464033,1.5807658,3.3770383893799264e-102,5.444292439438848e-99,CSGALNACT1,0.077837
20.55094,1.1247408,7.548865990081032e-94,9.735923444727309e-91,OXR1,0.054920405
19.897491,0.728575,4.2780693616513885e-88,5.305299631835605e-85,ANKRD44,0.03821203
18.205147,1.0747797,4.697897862900157e-74,4.207620022041382e-71,SYNDIG1,0.055095553
17.726164,2.721507,2.634045376192609e-70,2.1776801298609816e-67,AC008691.1,0.16194253
17.586199,0.72377336,3.142642914946252e-69,2.302914443332091e-66,ARHGAP22,0.04287871
17.290485,3.7017105,5.5483529686739915e-67,3.9754565504212334e-64,KHDRBS3,0.07192319
16.764107,0.32830495,4.466744806748719e-63,2.9715550647877635e-60,DOCK4,0.01738342
15.902846,1.0970397,6.054991925128365e-57,3.3660535283088597e-54,HDAC9,0.052336868
15.747972,1.0560565,7.092030298869243e-56,3.688198918168403e-53,IL6ST,0.052398562
14.844191,1.7121404,7.586479465389017e-50,3.350833663048467e-47,CACNA1A,0.051734354
13.94926,1.1282365,3.178863578567073e-44,1.2812012295467264e-41,CPED1,0.081023216
13.66622,-0.43787384,1.6157455444895838e-42,6.128998069526783e-40,ZBTB20,0.051541537
13.644376,0.74758106,2.180733178913355e-42,8.175974405546896e-40,SNX29,0.027940577
13.543651,0.2243903,8.63868309392943e-42,3.129629876377153e-39,ARHGAP24,0.016183777
13.3818865,0.32604432,7.716395062999877e-41,2.7043448480033154e-38,DOCK8,0.023781084
13.374855,1.0777559,8.481943532354511e-41,2.9406807022979195e-38,P2RY12,0.07797404
13.347993,0.3214367,1.2168272328918277e-40,4.1738468585245953e-38,ELMO1,0.013696827
13.304841,-4.1741133,2.1695483422382817e-40,7.313728428084992e-38,SSBP2,0.051553153
12.718814,,4.648630663200546e-37,1.3878314673479186e-34,LINC02245,0.07868132
12.535464,0.5855832,4.775560734284095e-36,1.3748071853171614e-33,ATM,0.024469951
12.462153,0.82722443,1.2008417761538282e-35,3.366847077263294e-33,MAF,0.05508281
12.443233,,1.5221656895428227e-35,4.2309645110283824e-33,MT-ND3,0.047475923
12.380651,,3.326315795077765e-35,9.089016964465455e-33,KIF26B,0.07508852
12.289632,-0.7479169,1.0297400025630518e-34,2.721467778904957e-32,AKT3,0.04799122
12.268314,1.1156958,1.3401498478660448e-34,3.5130448410361694e-32,LINC02232,0.079983406
12.176145,1.4377794,4.165099746323045e-34,1.0491821181304213e-31,ITM2B,0.043066178
12.139436,1.769956,6.527485708466721e-34,1.631517222465833e-31,CX3CR1,0.12444462
12.044227,1.0350982,2.0801720290112046e-33,5.08113535844002e-31,CCND3,0.05743586
11.996984,1.0161022,3.684817180027841e-33,8.933049649296066e-31,FAM149A,0.071889155
11.986931,1.8218796,4.160361055339728e-33,1.0010635933382003e-30,GLDN,0.05145541
11.865975,2.3449192,1.7781832640889138e-32,4.154634998841945e-30,NLRP1,0.13500671
11.819944,1.2833523,3.078896789625665e-32,7.090919227707165e-30,ZFP36L2,0.07359849
11.727008,0.9089076,9.267677770404674e-32,2.0896345059521533e-29,BLNK,0.06668114
11.486389,6.0603657,1.5443284967244696e-30,3.341864679187052e-28,AC008050.1,0.098070644
