scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
-3.4704728,-0.85515606,0.0005195429629020769,0.002561802072618392,CERS1,-0.019351536
-3.47064,,0.0005192198503796262,0.0025606004337397196,SNU13,-0.019751621
-3.4708695,,0.0005187758764667569,0.002558802292323335,RABEP2,-0.01864011
-3.4721267,,0.0005163523888912386,0.002547238383571023,SCAMP4,-0.01579035
-3.4729037,1.1119782,0.0005148600980325815,0.002540265362029767,TTC33,-0.013941155
-3.473196,,0.0005142995250769424,0.0025378879074159557,TTC7A,-0.01479743
-3.475038,1.9947718,0.0005107809771238922,0.0025209109207723337,UNC50,-0.017628862
-3.4763412,,0.0005083052318985177,0.00250907617760317,POLR3C,-0.016809272
-3.4768174,-1.13065,0.0005074034264901717,0.002505008219311377,AC007402.1,-0.027445395
-3.4770637,,0.000506937288567448,0.0025030901983583804,SLC9A1,-0.020640489
-3.4785047,,0.0005042195494930023,0.002490052218456559,C2orf74,-0.018363042
-3.4791646,,0.0005029794441202373,0.0024843085503628696,STN1,-0.019777339
-3.4794695,0.5331107,0.0005024074449629181,0.002481863528104699,TNK2,-0.0114644775
-3.4803007,0.3204718,0.0005008512381266778,0.00247455508288668,DSEL,-0.014446225
-3.4820716,0.11712199,0.0004975504782382406,0.002458623765492045,SPP1,-0.009689203
-3.4832578,,0.0004953509466968915,0.002448130069642531,ARHGEF1,-0.013547538
-3.4842353,-0.94932556,0.0004935454729932319,0.00243958097282244,IFFO2,-0.01721727
-3.4843438,0.14555585,0.000493345244033762,0.0024389651492457204,TMEFF1,-0.010628976
-3.4848115,3.1395519,0.0004924835849180119,0.0024354521822870334,C2orf88,-0.01608597
-3.486261,,0.0004898228813861253,0.0024226659249168337,SLC25A44,-0.022664256
-3.4864573,,0.0004894635304686793,0.0024212599897056805,SMYD4,-0.016133795
-3.4867997,,0.0004888371663806893,0.002418532569527783,TIMM10B,-0.02584426
-3.489026,,0.00048478398514477833,0.0023988474574928005,CLCC1,-0.016941516
-3.4894645,0.731582,0.00048398922059500303,0.0023952823391626527,OXR1,-0.013466293
-3.48964,0.22936504,0.0004836716551634678,0.0023940781666312084,FOXN2,-0.01133022
-3.4898489,,0.0004832938544653382,0.0023925754259981422,AC027288.3,-0.025419287
-3.491816,-0.7689119,0.00047974845515541786,0.0023753884274533383,VOPP1,-0.016561955
-3.4924383,-4.7867093,0.00047863193524974227,0.0023702241573118478,EMG1,-0.023409307
-3.4927266,,0.000478115710619912,0.0023680314681286977,TUBGCP4,-0.017884199
-3.4932737,-0.51322347,0.00047713706062930587,0.002363547433687311,ACSF2,-0.023489017
-3.4935997,-1.3405808,0.0004765552408271277,0.002361028062383079,C1QTNF6,-0.023910971
-3.4950154,0.37553665,0.00047403424243649245,0.002348899043934198,TJAP1,-0.012328389
-3.4951031,-1.6137421,0.0004738784843121192,0.00234848816011,IFT81,-0.014567569
-3.495308,0.8892229,0.00047351523433008033,0.00234704868570404,SC5D,-0.015766008
-3.4953496,,0.0004734411336017746,0.0023470422002955134,SLC35B4,-0.01433097
-3.496018,-2.6696703,0.00047225699212609834,0.0023415319386624308,OPA3,-0.018971602
-3.4965608,,0.00047129691215633235,0.002337490592009941,NNMT,-0.033303577
-3.4972878,-0.928307,0.0004700147313601874,0.002331489997422542,RGS11,-0.017115977
-3.4978974,,0.00046894139008897534,0.0023265236560453656,TRIM16,-0.014884571
-3.498123,,0.0004685449804694739,0.0023249147130312785,FAM174A,-0.021132726
-3.4984155,,0.00046803158142668267,0.0023227246852301877,ANP32A,-0.012638654
-3.4984612,,0.0004679509521661734,0.0023226820429023904,CROCC,-0.013416298
-3.4990962,-2.4011018,0.00046683812828199887,0.0023175152840949173,C1QTNF7,-0.04335195
-3.4991171,0.54466146,0.0004668015642112028,0.0023175152840949173,LIMCH1,-0.02811032
-3.4999316,-1.0014838,0.0004653776477010662,0.0023109766663831012,LINC01600,-0.034379773
-3.5004454,1.6329846,0.00046448157030111887,0.0023068822044391524,ABHD13,-0.018415125
-3.5005538,3.6536179,0.0004642923617866424,0.0023062977385744435,DUSP11,-0.019904189
-3.500817,0.16232607,0.0004638341931898694,0.0023043768707274206,LINC01170,-0.011595192
-3.5037868,1.0693953,0.000458692595241503,0.002279535349625737,SLC8A1,-0.01252042
-3.5040457,,0.0004582467722918395,0.0022776708307392915,OGFOD1,-0.017347636
-3.5042546,0.35070705,0.0004578875322092346,0.0022762361549525673,DLEU2,-0.02054445
-3.5042796,-0.7322457,0.0004578444410632317,0.0022762361549525673,HDDC2,-0.018365132
-3.5048351,1.2111866,0.00045689022505373834,0.0022719789522528816,HMOX2,-0.016684173
-3.5049229,,0.00045673972911745316,0.0022715809171578037,HSPA1L,-0.054224253
-3.5051568,-0.5039555,0.0004563386327402946,0.002269936213428775,KLKB1,-0.019429017
-3.5054657,,0.00045580911665534,0.002267652113611808,ZBED4,-0.015624656
-3.5055408,,0.0004556804021691613,0.002267361606040165,NDUFB1,-0.01600232
-3.5058792,,0.0004551016066057335,0.0022648311624924628,PIGC,-0.014977973
-3.510407,0.874879,0.00044742148452579046,0.002226954449763054,KIAA0513,-0.0148070725
-3.5117643,,0.0004451425420758711,0.0022159535254210765,SCYL1,-0.01797675
-3.512487,-0.5761824,0.0004439338665385395,0.002210277896664937,GSTM2,-0.022651678
-3.5131385,,0.0004428465897751857,0.002205205033841129,ATP7B,-0.021487046
-3.514713,,0.0004402292575156011,0.002192510341377128,GSTK1,-0.016748808
-3.5152144,-1.2267518,0.00043939918868875466,0.0021887143582406173,ASXL2,-0.018615112
-3.515277,,0.000439295532873449,0.002188536135111035,C1orf35,-0.019970104
-3.5152936,0.5818678,0.00043926789517801393,0.002188536135111035,FAT4,-0.01482801
-3.5164716,-1.1565202,0.0004373235234140368,0.0021793852187695193,ADRB1,-0.02940765
-3.5171106,0.6726506,0.0004362719632779437,0.002174480895342516,C16orf70,-0.014415304
-3.51866,-1.3919361,0.0004337318951035217,0.002162154838253378,ZNF404,-0.02179492
-3.5187354,-3.6447341,0.00043360900916882645,0.0021618764933710333,TBCE,-0.015091975
-3.5191739,-1.5040476,0.0004328928221299183,0.002158639539736306,HEY2,-0.019615807
-3.519462,-3.4771752,0.00043242278641395177,0.0021566292192335725,MCFD2,-0.017995035
-3.519675,,0.0004320756750022917,0.0021552314339571307,NEXN,-0.02616086
-3.5205147,5.320899,0.0004307101790236082,0.002148752638443169,AC005726.1,-0.01674124
-3.5216882,,0.00042880795458312686,0.0021395937603874587,INSIG2,-0.016969968
-3.5242906,0.41415417,0.0004246185060643708,0.00211901787510192,EML1,-0.011939721
-3.5245368,,0.00042422373998335166,0.0021173755492698465,STYX,-0.019295236
-3.5246997,-1.2861419,0.00042396298107902895,0.002116401671919977,AC107021.1,-0.04407744
-3.524917,,0.00042361553534995535,0.0021149946897319,DDX56,-0.018635234
-3.525861,,0.0004221085694199162,0.0021077972129171997,UBLCP1,-0.017079778
-3.528342,,0.000418171618543508,0.00208846150816269,PRPF4,-0.027395703
-3.528371,,0.0004181254286051515,0.00208846150816269,PPIB,-0.019237632
-3.528722,,0.0004175715208640332,0.002086110713854822,GATC,-0.01764366
-3.5288222,,0.0004174133874222345,0.0020856438634209063,TYK2,-0.017860169
-3.5291648,-0.4924328,0.0004168735200358043,0.0020832692043574767,RORB,-0.028886788
-3.529879,-2.594946,0.00041574979619997296,0.002077975612908964,FAM47E,-0.019017259
-3.5307686,0.6040388,0.0004143540265513448,0.0020716416309652674,NECTIN3,-0.012065797
-3.5332286,,0.0004105171131944287,0.002052776563388332,SNRPD1,-0.021781564
-3.5336757,-0.7485997,0.0004098236567095131,0.00204962682849152,IQCH-AS1,-0.016382083
-3.5339472,,0.0004094029324818299,0.002047840327646857,SRSF12,-0.02242921
-3.5345445,,0.0004084787588672291,0.002043534619419095,PDK1,-0.016569696
-3.5352168,,0.0004074405879138635,0.0020386571812704376,MAGOH,-0.019952403
-3.5359228,0.26902035,0.0004063534826108514,0.0020335333446875182,HPN-AS1,-0.011887785
-3.536946,,0.00040478231186204835,0.0020259851104265795,GTF2H5,-0.020165944
-3.5371506,-1.2932827,0.000404468759484434,0.0020247300437908097,TGIF1,-0.029047344
-3.5394564,-0.57839376,0.0004009521362658859,0.0020074378462144344,ID2,-0.019806458
-3.5410142,-0.9639578,0.0003985920617297799,0.0019959316425459377,IFT122,-0.014755989
-3.5415154,0.97275424,0.00039783555207472597,0.0019924528899573453,TCFL5,-0.015907634
-3.541549,,0.00039778516582514615,0.0019924528899573453,LINC00324,-0.0620966
-3.5425556,,0.0003962700723259839,0.0019852293259799095,INPP4A,-0.015441251
-3.5443096,4.075971,0.0003936425391629191,0.0019723723994141415,NUFIP1,-0.021010567
-3.54507,-1.1993216,0.00039250900469599753,0.001966998420642376,TDRD10,-0.046188984
-3.5453455,,0.0003920986968619386,0.0019652476733902514,AP000487.1,-0.017820816
-3.548048,-0.9916026,0.00038809760429204377,0.0019454961217643606,LINC00467,-0.02174228
-3.5491004,3.8041813,0.0003865495687475679,0.001938037279603146,DLL1,-0.018254006
-3.5506124,,0.00038433589960195947,0.0019272383220631383,ZNF3,-0.018170144
-3.5516317,-1.1636717,0.0003828505035530278,0.0019200884719334694,GAS8,-0.01706046
-3.5520868,-0.39085704,0.0003821886807754827,0.0019170674602121793,MAPK4,-0.025342098
-3.5521078,0.66418093,0.00038215834759731574,0.0019170674602121793,STEAP1B,-0.017580638
-3.5536573,-1.2821695,0.0003799138928760335,0.0019062501786495406,POLR2H,-0.021218156
-3.5539412,,0.0003795038487828852,0.0019044891200477147,CCNG1,-0.028301306
-3.5554533,1.9304909,0.0003773279207365128,0.001893864282115097,SNRNP27,-0.020428272
-3.555946,-0.6480234,0.0003766211642710662,0.0018906112719277576,ASAP2,-0.026920334
