scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
5.239745,,1.6079840992086252e-07,0.0017282077103594569,BBS9,0.094554536
4.899663,4.25668,9.600121027979143e-07,0.007738417557628287,FLT1,0.30560923
4.6564255,5.3190084,3.2174703512477036e-06,0.020748179307055938,SLC16A1,0.19823325
4.489199,5.5007257,7.149137752703706e-06,0.03292994979434651,ST8SIA6,0.34196112
4.394607,4.2062716,1.1097338764749069e-05,0.04472643672397553,SLC7A5,0.16749288
4.3321085,,1.4768824558631806e-05,0.045559710659819945,TCF4,0.091947325
4.3208475,,1.5543119972025536e-05,0.045559710659819945,SLC39A10,0.10146632
4.163193,,3.138275311771306e-05,0.06745827391829481,HP1BP3,0.073032916
4.093375,5.8971133,4.2513925551554145e-05,0.08063391185639766,APOLD1,0.095519036
4.0438266,2.3947074,5.258581444499522e-05,0.09419580084166561,BSG,0.103233054
3.9706302,,7.168280395998928e-05,0.10855525066086875,SMARCA2,0.0734429
3.948108,,7.877124415119825e-05,0.10855525066086875,ITGA6,0.13751966
3.9278383,,8.571281700246673e-05,0.10855525066086875,ST6GALNAC3,0.07832544
3.9227707,3.2493596,8.753641153684792e-05,0.10855525066086875,ITIH5,0.22391348
3.8749115,-5.61878,0.00010666343564384574,0.127375894646834,NOVA1,0.0772858
3.8253632,4.2275624,0.00013057946658355613,0.1370623485110029,SYNE1,0.047555465
3.823674,-4.183942,0.00013147774095182872,0.1370623485110029,HOOK3,0.07560368
3.823674,,0.00013147774095182872,0.1370623485110029,DOCK9,0.08103866
3.7842605,2.874399,0.0001541663054650452,0.1553370058471704,HIF1A-AS3,0.17649458
3.7510405,1.9215806,0.0001761022467719805,0.17206256795966568,RAPGEF4,0.07095326
3.7121902,3.728493,0.00020547361561624135,0.17429999100150256,SCARB1,0.085400976
3.7110639,,0.00020638996080901142,0.17429999100150256,RAPGEF2,0.06529171
3.6986768,,0.00021672633328419477,0.17429999100150256,HIF3A,0.07705512
3.6936095,0.8824413,0.0002210933436413288,0.17429999100150256,LINC00472,0.055183288
3.690231,2.5439205,0.00022405043293212358,0.17429999100150256,DACH1,0.12992159
3.67897,-2.005606,0.00023417774023771224,0.17559518322057105,BTRC,0.07127397
3.6699612,1.0373514,0.00024258721870391167,0.17776681119705057,ARHGAP29,0.07487659
3.6587002,-0.8454086,0.0002534976070450248,0.18163385208783855,EXOC6B,0.062310524
3.6142192,,0.0003012539956029647,0.20666665064311468,NR3C2,0.06814683
3.5736797,,0.0003519994933632307,0.2316228502961357,MYRIP,0.08721241
3.4824655,,0.0004968191366619243,0.3080565273728928,TMEM123,0.079408444
3.476272,1.8675871,0.0005084363387661293,0.30931156360068507,IRAK3,0.12380819
3.4593804,2.2128818,0.0005414194771618001,0.31872952616881134,FLI1,0.12202303
3.4582543,2.4080229,0.0005436877442944088,0.31872952616881134,CGNL1,0.11981898
3.42053,3.025664,0.0006249923532637539,0.3474418697635037,ABCB1,0.21965998
3.409269,3.1345446,0.0006513721032981668,0.34786863963012815,TSC22D1,0.05823439
3.4070168,,0.0006567707859138684,0.34786863963012815,ITPRID2,0.07271162
3.4064538,-0.76531726,0.0006581269428228706,0.34786863963012815,USP54,0.06606405
3.364788,4.4868317,0.0007660247628490954,0.3920466099768792,BTNL9,0.26954877
3.34114,2.6868718,0.0008343515515999158,0.41387687812670904,PTPRB,0.12890951
3.3321311,2.0744104,0.0008618363221967224,0.41811831518986897,TBC1D4,0.09310287
3.329879,-2.0543938,0.00086883748775614,0.41811831518986897,SGMS1,0.0634731
3.3219962,,0.0008937589756044528,0.422729611671539,RALGAPA1,0.049459558
3.318618,,0.00090464110676228,0.422729611671539,LMBR1,0.07023906
3.2814567,,0.0010327240617568282,0.46432399520423534,CNOT6L,0.07158151
3.2803304,,0.001036855368753061,0.46432399520423534,RNF19A,0.06298585
3.264002,2.736472,0.0010985036269382004,0.4795879083773633,AP3S1,0.07650476
3.2426062,1.966439,0.001184418123490912,0.5024893888910195,ANO2,0.13092054
3.2426062,5.229627,0.001184418123490912,0.5024893888910195,CD2AP,0.08368334
3.2144537,4.040623,0.0013069301182369723,0.5138944853940817,SGPP2,0.13739114
3.2076972,,0.0013380236359025965,0.5145509654164994,DLEU2,0.058846414
3.204882,,0.001351179564457906,0.5145509654164994,MEF2A,0.051895954
3.1801076,,0.0014722038166937687,0.545612271973071,PON2,0.06278976
3.172225,2.8450434,0.0015127581374916371,0.5472315919478173,PODXL,0.18767299
3.1716619,-1.7892344,0.0015156938941707206,0.5472315919478173,NEDD4L,0.05845819
3.1694098,2.0998251,0.00152748947912116,0.5472315919478173,RPS28,0.073046975
3.1654682,2.7187424,0.0015483354079753253,0.5486041599928397,SBF2,0.043842502
3.1604009,,0.0015755222785911872,0.549407472969872,LRMDA,0.060696263
3.14914,,0.0016375182319925997,0.5557736879382883,CCNY,0.05661688
3.141257,8.304074,0.0016822427154728381,0.5624148357028743,IQSEC1,0.0647791
3.139568,,0.0016919715616778466,0.5624148357028743,ARL15,0.070002824
3.1238027,-0.6702274,0.0017853020522596112,0.5796535775483036,SAMD12,0.06270776
3.1159198,-0.7304476,0.0018337209598960074,0.5796535775483036,MBNL2,0.06910734
3.1159198,2.8581786,0.0018337209598960074,0.5796535775483036,ST6GAL1,0.067476705
3.105222,0.9493827,0.0019013631687662621,0.5952005111701999,PPFIBP1,0.04701588
3.0860782,3.0830226,0.0020281547186553842,0.6227980247010053,NOSTRIN,0.22344555
3.050606,-1.2256529,0.002283800186077862,0.6731986920932483,HSP90AA1,0.05708776
3.04948,3.7994342,0.0022923794142506518,0.6731986920932483,SLCO4A1,0.23459001
3.0489168,,0.0022966800896398387,0.6731986920932483,NCOA1,0.046177465
3.0376558,2.8525605,0.0023842605012446977,0.6925739760507458,ID3,0.19336744
3.028084,-2.9959552,0.0024610964030311127,0.7022401002029396,MGAT5,0.05450446
3.0224535,3.425556,0.0025073457672763312,0.709160961177989,ABCG2,0.23231405
2.9999316,-3.3500726,0.0027004030964838115,0.7441803165805772,GSK3B,0.054217435
2.9999316,-2.167061,0.0027004030964838115,0.7441803165805772,RFX3,0.053264033
2.9965532,1.1506344,0.0027305057121167187,0.7460991158964353,ESYT2,0.04998378
2.9695268,2.023758,0.002982587846900851,0.7962311161970387,SLC2A3,0.113328695
2.9689639,,0.0029880583400999187,0.7962311161970387,PDS5B,0.05106685
2.9650223,3.0783892,0.0030266088248172432,0.7998930191687079,ACER2,0.12395608
2.9616442,2.5304093,0.0030600125900758224,0.8021462271692256,SLC2A1,0.13266179
2.9357438,,0.003327490210261402,0.8652279584633741,ANKRD12,0.050735142
2.9278612,2.1440976,0.0034130248689005415,0.8803692867836812,NFKBIA,0.08917065
2.9222305,2.9222357,0.003475341350026584,0.8823262295189539,ADGRF5,0.21135333
2.916037,-5.0405526,0.003545084111035871,0.8930011483760124,CERT1,0.05909257
2.9087174,,0.0036291476557169825,0.9070899834362997,EML1,0.06740826
2.903087,2.2711515,0.003695041087573969,0.9164554598972884,ATP10A,0.16168702
2.894078,,0.0038027358551439,0.9288758498288239,MCF2L,0.06581399
