scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
12.573821,0.13076513,2.9415725341173983e-36,4.7422561608773637e-32,PCDH15,0.009603636
11.636418,0.8249654,2.6908030611502276e-31,2.5044069327594505e-27,AC009041.2,0.03285591
11.624145,0.15434985,3.106915526172441e-31,2.5044069327594505e-27,VCAN,0.011339367
10.160783,0.1465918,2.9668507234385253e-24,1.366573826797548e-20,FGF14,0.009886523
9.592655,0.39598885,8.58470254304985e-22,2.306638034129636e-18,PEAK1,0.017603625
9.409296,0.17050967,4.994724004937299e-21,1.2388068160861026e-17,SOX6,0.012004866
9.23138,0.32599607,2.671654172720977e-20,5.855856461366843e-17,HS6ST3,0.021696405
9.229293,0.14072774,2.724245477173422e-20,5.855856461366843e-17,GRM7,0.0097310785
8.872975,0.585735,7.121728106211383e-19,1.4351617458035851e-15,POU6F2,0.03783564
8.7687235,0.55293417,1.8070264656754655e-18,3.4272914313396494e-15,PDE7B,0.027897393
8.735795,0.06715517,2.4194906893291138e-18,4.333979905335478e-15,NRXN1,0.004164391
8.377564,0.10309048,5.4034096389755056e-17,9.169586157341433e-14,KCNMB2,0.0074891187
8.153578,0.28762603,3.533117716954834e-16,5.178105206717033e-13,NAV3,0.012474676
8.004026,0.7203153,1.2041578261909303e-15,1.6511597837370442e-12,ITGA8,0.052659586
8.001509,0.19520186,1.229036839304316e-15,1.6511597837370442e-12,KIF13A,0.009681367
7.987986,0.34165505,1.3716100368775795e-15,1.7689928967617517e-12,ALK,0.023669595
7.949222,0.72411555,1.8768597432947773e-15,2.241318100113093e-12,MACROD2,0.023470452
7.874729,0.15863842,3.4148146222162486e-15,3.7966850987627075e-12,ERBB4,0.006876307
7.808325,0.15929739,5.795317127700896e-15,6.228613671615333e-12,PLCB1,0.008446746
7.7883234,0.14192429,6.790430435400171e-15,6.8419952665189905e-12,LUZP2,0.010331751
7.774537,0.08239768,7.572393747387738e-15,7.398687624152207e-12,CA10,0.0060258806
7.6428103,0.55717045,2.1253063079945384e-14,2.0154779790784677e-11,KCTD16,0.028774984
7.6272974,0.24712256,2.3972642108678084e-14,2.2084282843145928e-11,NCAM2,0.007886511
7.4723887,0.11341456,7.8751917840986e-14,7.053328019296977e-11,GALNT13,0.0069653103
7.433108,0.63345504,1.0607523801561056e-13,9.243740268479275e-11,CALCRL,0.04507955
7.3161926,0.43861288,2.5510574864678925e-13,2.0563436634046063e-10,LRMDA,0.023323404
7.300738,0.19411454,2.8619420496904127e-13,2.234683028020335e-10,APBB2,0.00841614
7.2984548,0.10387873,2.9109167005816476e-13,2.234683028020335e-10,AGAP1,0.0045448705
7.2044773,0.0837249,5.826694061024149e-13,4.3690720141767826e-10,ATRNL1,0.005740866
7.1785436,0.09711349,7.045785011160974e-13,5.163119229883257e-10,ADGRL3,0.0049225073
7.0827518,0.20122196,1.4131982070112152e-12,9.905313434742199e-10,ZNF462,0.012117259
7.079776,0.28930262,1.443878458682143e-12,9.905313434742199e-10,PCDH9,0.0073431693
7.0550523,1.564205,1.7253602641402375e-12,1.1126158199334736e-09,ROBO1,0.019181443
6.947337,0.51610786,3.7224512917732705e-12,2.264584849068784e-09,TAFA1,0.030617636
6.7987804,0.11095639,1.0550845782289351e-11,6.299831862191769e-09,SLC35F1,0.0078122756
6.7035055,1.0555941,2.034780849684564e-11,1.1928625261159892e-08,VIPR2,0.06865873
6.681504,1.2788256,2.3650245817314247e-11,1.3617051355136844e-08,TSBP1-AS1,0.039070483
6.574667,0.5687341,4.8762129058559323e-11,2.7583111004125056e-08,PRKN,0.014391549
6.386361,0.043706294,1.6987946615557768e-10,8.979382995498837e-08,LHFPL3,0.0032097506
6.371453,0.56073916,1.8724586167787902e-10,9.737690835612666e-08,LHFPL6,0.021260604
6.3462415,0.09982029,2.206390486246735e-10,1.129216642032595e-07,KCNIP4,0.0064668227
6.2995453,1.4309374,2.985199474981359e-10,1.5039341667472491e-07,TRPS1,0.018370844
6.281398,0.12664899,3.3554248474715014e-10,1.6644455901080557e-07,FAM155A,0.007817236
6.246488,,4.197843493164159e-10,2.0201651902998801e-07,PHACTR1,0.021008076
6.2280965,2.556065,4.721364605737055e-10,2.2062457823591285e-07,COL27A1,0.03775304
6.1104493,0.40910926,9.935114185548273e-10,4.388190228556616e-07,DLG2,0.0064050136
6.0372148,0.77157044,1.5679703015216097e-09,6.740808857594835e-07,KLHL1,0.053527053
6.022316,0.06202268,1.7193867297271579e-09,7.294498200867467e-07,SOX5,0.0039832895
6.0159645,0.5925036,1.7881882642570113e-09,7.40835913942829e-07,CSPG5,0.03820734
6.0156035,0.042586014,1.792178187127149e-09,7.40835913942829e-07,CSMD1,0.0028771507
5.990148,0.11635558,2.096501770178153e-09,8.556646402006859e-07,MMP16,0.008333212
5.9553456,0.14507885,2.5952290304701975e-09,1.0459746203681322e-06,ADGRB3,0.005681424
5.879428,0.13376059,4.116865954489032e-09,1.6187818167145106e-06,FGF12,0.009040091
5.8684125,0.45499226,4.3998722255076555e-09,1.7092178333378714e-06,FHIT,0.014377415
5.860968,0.5698463,4.601761713862498e-09,1.7663643207151015e-06,AC087854.1,0.029823547
5.8483524,0.118278354,4.964651345891899e-09,1.8832382746540295e-06,CHST11,0.007852131
5.8183312,0.3028881,5.943810118912652e-09,2.2284449960941933e-06,RBMS3,0.0146406405
5.7647567,0.20864329,8.177580445327022e-09,2.92966362554088e-06,ADAMTS17,0.014356131
5.735984,0.07309226,9.694794054431018e-09,3.39770918148934e-06,ZEB1,0.0048419484
5.656983,0.4595221,1.5405692400578044e-08,5.228692000756188e-06,FER,0.013360502
5.645587,-0.24484049,1.646184259793826e-08,5.471950421498178e-06,SAMD12,0.024360884
5.629908,0.37907323,1.8030574153140097e-08,5.932242881833634e-06,NCALD,0.023228295
5.612453,0.036591943,1.9947823656040535e-08,6.43177678141715e-06,LRP1B,0.0019149592
5.5964327,0.25014937,2.1880745009095755e-08,6.9851570428542025e-06,PTPRT,0.01710557
5.5601664,0.46101877,2.695173426612346e-08,8.519654587672734e-06,KCNMB2-AS1,0.025873732
5.475019,0.042086624,4.3746445026428215e-08,1.330676063195401e-05,NLGN1,0.0023540687
5.435182,0.34043565,5.474048582070788e-08,1.649530359174845e-05,CHST9,0.024531161
5.400721,-0.29919142,6.637351860413191e-08,1.98155681514169e-05,SIK3,0.0047817836
5.376105,0.2892042,7.611449207725502e-08,2.2310541527699396e-05,PTPRD,0.0035510235
5.3736854,0.1833436,7.714351966242727e-08,2.2408454995276058e-05,LPP,0.0075715827
5.346776,0.7022151,8.953474564908431e-08,2.5775614321102014e-05,NALCN,0.014143947
5.317203,0.79897183,1.0537441907969656e-07,3.0067145083067754e-05,ATP2C2,0.04852529
5.2908306,0.26104242,1.2176215396601403e-07,3.44383958800543e-05,ZSWIM6,0.009529319
5.261502,0.13147834,1.4288361613960914e-07,3.97154865102536e-05,CCDC50,0.008969503
5.1970387,0.13912271,2.0248836345475208e-07,5.486413699892077e-05,REV3L,0.006889658
5.1839156,1.2771468,2.1727517556098425e-07,5.831322159946842e-05,OXR1,0.019430896
5.15407,0.15211852,2.548931381437137e-07,6.681723132656715e-05,KLF12,0.009495489
5.151621,0.058011577,2.582448764951586e-07,6.714991574865645e-05,BRINP3,0.004073329
5.143347,0.05533333,2.698864778220357e-07,6.906309289218967e-05,TNR,0.0040256516
5.0979586,0.7465887,3.433361848149265e-07,8.5815415558044e-05,DOCK9,0.012648236
5.087694,1.045066,3.624429866127117e-07,8.989422474887434e-05,MITF,0.021962363
5.0833526,0.051989455,3.708305188370056e-07,9.12724306783326e-05,LSAMP,0.0024943426
5.0642877,,4.0993002306629017e-07,9.863711741586861e-05,FBXL7,0.016869823
5.061585,-0.55795395,4.1578498171545003e-07,9.93048530774167e-05,UNC5C,0.012424205
5.0429983,0.005567209,4.5829291632706155e-07,0.0001086524889789224,TMEM132C,0.0003874249
5.0093865,0.036139492,5.460385968960306e-07,0.00012851038306364024,LRRTM4,0.0024392304
4.997044,0.011054911,5.821578321051383e-07,0.00013503967611917968,PRKCA,0.00052187295
4.9556947,0.107061915,7.207228310264031e-07,0.00016250535832716304,DCC,0.007460375
4.9096427,0.43447113,9.124245960790532e-07,0.00019877909629308725,BRINP1,0.020548668
4.8631616,,1.1552554853107607e-06,0.0002499926349857373,RAD51B,0.019329593
4.856029,0.775016,1.19763032226958e-06,0.00025743462987292044,COL20A1,0.056690298
4.8483996,0.63074523,1.244616065164323e-06,0.00026576262111982295,UGGT2,0.01634584
4.8420672,0.051320598,1.2849524493630436e-06,0.000270789031534723,DSCAM,0.0036541272
4.8036256,0.2786565,1.5581811376895058e-06,0.0003262365871592386,PPP1R12A,0.010383659
4.774726,,1.799521388476393e-06,0.00037193569313233554,KAT6B,0.019426486
4.7657304,0.18999217,1.8817092286837755e-06,0.00038644554560796795,USP24,0.010531691
4.7386065,0.1511776,2.151930949992112e-06,0.00043914373177592194,DPP10,0.0079361135
4.7369866,0.75827664,2.169193836326499e-06,0.0004398824960042472,CACNG5,0.055509176
4.714995,0.05492901,2.417167786978492e-06,0.000487104630972172,DLGAP1,0.003379625
4.6821437,0.124314085,2.838901689583595e-06,0.0005650290566496534,CADM2,0.003909882
4.680017,0.4839294,2.868513377391014e-06,0.000567420103234469,SMYD3,0.013298647
4.6778803,0.14729239,2.898559179780369e-06,0.0005698673392296246,AC004852.2,0.010681927
4.672553,0.04668791,2.9747884588430554e-06,0.0005813097228998584,CTNND2,0.0017425073
4.6166854,0.35083634,3.89917361121114e-06,0.0007439115665460401,C10orf90,0.008939423
4.6013284,,4.198049495088154e-06,0.000796221822765455,GTDC1,0.017301176
4.5912595,0.9516985,4.4057935692029195e-06,0.0008259069886733123,LNX1,0.029134197
4.539997,1.1827506,5.6254961610000226e-06,0.0010305845040859303,COL5A1,0.04543256
4.525001,0.9928385,6.039519873419036e-06,0.001095566990003289,TNFSF13B,0.032600023
