scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
9.920267,1.3395785,3.3984627268839266e-23,7.024143186084516e-21,WDR49,0.04219707
9.906037,1.7512017,3.918818273783412e-23,8.048054624305639e-21,COL21A1,0.045781486
9.879965,0.08326179,5.085092194736636e-23,1.0377128331322364e-20,NTRK2,0.004693331
9.831592,0.72881633,8.230762373293368e-23,1.6586529450131126e-20,PLPP1,0.018203067
9.774045,0.33627653,1.4552332522407066e-22,2.8785942179139326e-20,NR3C2,0.012715063
9.756914,0.29357606,1.723180784547088e-22,3.3673041234031367e-20,REV3L,0.010403978
9.727867,0.15945925,2.2935101168359505e-22,4.4547979938037077e-20,SPARCL1,0.010449055
9.691206,0.20545095,3.2862399750439953e-22,6.34480452187686e-20,CHD9,0.0046035023
9.654976,0.09485757,4.682688477887596e-22,8.933960035060932e-20,GRAMD2B,0.0057795793
9.65234,0.28582066,4.80468763219865e-22,9.112796666175358e-20,LMO3,0.015790705
9.6340275,0.7739899,5.743329740371458e-22,1.0829367299344848e-19,MALAT1,0.028193075
9.614341,1.001277,6.955328583038021e-22,1.296304390190144e-19,LRRC4C,0.011124521
9.469029,0.22227639,2.824559167902255e-21,4.896358131756581e-19,LIFR,0.009497198
9.46122,0.32230064,3.0437200557415753e-21,5.220141795599766e-19,STK33,0.020929936
9.454261,1.0969213,3.253126671471838e-21,5.549765252289231e-19,SLC5A3,0.031916708
9.449183,0.084660426,3.4148324436881024e-21,5.79497065693871e-19,NRG3,0.005236986
9.4457035,0.13325828,3.530252489916139e-21,5.959472828919688e-19,NTM,0.0063149487
9.427699,-0.775052,4.191819254095529e-21,6.966846814938255e-19,TTC3,0.017136332
9.379972,1.378585,6.5990008285059964e-21,1.0746039581490851e-18,IGSF11,0.015389188
9.354018,0.5166976,8.437941983168e-21,1.360322816816429e-18,MAGI2,0.0060065277
9.316533,0.48491183,1.2020390826359569e-20,1.9092288739621258e-18,RERG,0.029138748
9.264858,0.88498914,1.953366076875174e-20,3.0573972046935067e-18,ZSWIM6,0.011027411
9.235204,-1.3903831,2.577954934994363e-20,3.99620196966458e-18,VPS13C,0.014038694
9.218539,-1.6824644,3.011762763111657e-20,4.646328553636801e-18,LDLRAD4,0.017856749
9.110426,0.49030608,8.205940348694087e-20,1.2480383710516199e-17,NWD1,0.032444652
9.089242,,9.973153346933169e-20,1.5096919406815313e-17,NCKAP5,0.0049451315
9.039766,1.1364572,1.5700686290209755e-19,2.3115855162339412e-17,TAPT1-AS1,0.015850924
9.016136,0.26982588,1.9484081123180896e-19,2.829843367814061e-17,DAPK1,0.014520101
8.981928,-0.46448958,2.660640029362743e-19,3.795885684369156e-17,ANKRD36,0.020525439
8.972493,0.1279924,2.8987734650374117e-19,4.09934880847374e-17,ADGRL3,0.004422284
8.864774,0.6349877,7.665948888523056e-19,1.0518008085644634e-16,PRRX1,0.029802153
8.801093,1.21477,1.3549008316778348e-18,1.8432939880079504e-16,DDX17,0.009484042
8.767581,0.4869181,1.8254497992726592e-18,2.473024280586065e-16,DYNC2H1,0.016588984
8.70764,0.09376442,3.102670115930129e-18,4.116847429956179e-16,ZNRF3,0.0065027773
8.648365,0.1119298,5.224229016166217e-18,6.875298619112136e-16,KCNN3,0.007164691
8.63759,0.38236138,5.7411204929522946e-18,7.4943703665692645e-16,WWOX,0.01233605
8.560655,1.5349338,1.1222835328400744e-17,1.419050507818138e-15,FRMPD2,0.041029427
8.544146,0.12781186,1.2949046124008272e-17,1.6245762419315125e-15,SASH1,0.006245084
8.52784,,1.4910558617203173e-17,1.863415277110395e-15,KNOP1,0.019964617
8.496618,0.08563616,1.9519384048314393e-17,2.4021507628618356e-15,LINC00299,0.0061166487
8.436482,-1.1781912,3.2703042504490166e-17,3.994106816182865e-15,ANKRD36C,0.015713984
8.368488,-0.6556136,5.836226831225582e-17,7.101036291290809e-15,ADAMTSL3,0.027963182
8.34333,2.3237152,7.222681668419163e-17,8.689586755031308e-15,HYDIN,0.024787975
8.204069,0.73413515,2.3238373753980825e-16,2.695233399099294e-14,PRCP,0.029570661
8.188743,0.47567633,2.639701428341107e-16,3.039710469785797e-14,FAT3,0.018883908
8.162456,0.8932456,3.2828066756616177e-16,3.766816215066105e-14,AC012405.1,0.03261297
8.124344,,4.4979010693790075e-16,5.124587426854676e-14,SESN1,0.01849344
8.086294,0.7750514,6.150746416965588e-16,6.910052847464162e-14,FER,0.0108217355
8.079659,-5.9428535,6.494801286738894e-16,7.246085740080352e-14,LINC00342,0.018429596
8.0493145,-0.078119844,8.3258908505269e-16,9.225144285001334e-14,PTPRD,0.019515736
8.048669,0.3320337,8.369947772975989e-16,9.242199522057015e-14,ZEB1,0.013757984
8.014735,0.45819974,1.103744675515905e-15,1.2104775364850109e-13,TMEM108,0.016865574
7.98649,-0.30717117,1.3883519778122412e-15,1.5021688865973187e-13,EIF4G3,0.007922259
7.9748425,0.42755264,1.5257516870692359e-15,1.6398270548724456e-13,ADCY8,0.020555958
7.9587083,-0.24390902,1.7384450836177776e-15,1.8499235917850826e-13,DLG2,0.014080932
7.83017,0.17013969,4.8721079328173534e-15,5.034980002494549e-13,FAM171A1,0.0063142637
7.79756,0.49069914,6.311558582985464e-15,6.460431218768263e-13,MT2A,0.023244374
7.777942,1.1854652,7.37138585696603e-15,7.52137956285303e-13,SMTN,0.048684258
7.77263,0.35290912,7.68727856687821e-15,7.769934885011102e-13,KIAA0319,0.019440908
7.696187,-0.390648,1.4018656977276826e-14,1.3950727065380761e-12,FAM13C,0.018980151
7.641795,0.16970849,2.14213731585531e-14,2.0929979840946292e-12,TEAD1,0.008478889
7.6294513,1.1380626,2.3575522561522035e-14,2.2965123080095317e-12,SNED1,0.026068153
7.6019936,0.7451392,2.9160335404217826e-14,2.806616998322971e-12,COL16A1,0.020578677
7.471472,0.99777585,7.93028519110945e-14,7.390063162339364e-12,AC097515.1,0.03678014
7.4149547,0.22740205,1.2166657595007294e-13,1.124038798956505e-11,SPTBN1,0.0062596397
7.412579,0.5447902,1.238667894545085e-13,1.141096254966205e-11,EML6,0.017035378
7.401793,0.5200615,1.3435794320372765e-13,1.2307111257720996e-11,PPARGC1A,0.023104748
7.394736,-0.15935768,1.416895983727128e-13,1.2941919887624303e-11,L3MBTL4,0.019641118
7.393285,2.5536308,1.4324542838867483e-13,1.3047068778350403e-11,B3GAT2,0.039820686
7.391168,0.09047678,1.4554456132116644e-13,1.319728794518149e-11,PDE4D,0.003608838
7.391014,1.0363106,1.4571331788247405e-13,1.319728794518149e-11,PFKFB2,0.03631181
7.38659,0.13739151,1.50642201700419e-13,1.3605480418561932e-11,SPON1,0.009447991
7.360792,0.044501763,1.8282225947553164e-13,1.6419883321085144e-11,GLIS3,0.0031143376
7.2837095,0.24382384,3.247636976830778e-13,2.8407148583584356e-11,NOTCH2,0.015149076
7.2835693,0.2900725,3.251011949056424e-13,2.8407148583584356e-11,C11orf49,0.011167015
7.282083,0.1514162,3.287041773365511e-13,2.8644348080709234e-11,GNAQ,0.003358349
7.2698164,0.5051855,3.5997690713172887e-13,3.120090165765681e-11,GOLGB1,0.012814957
7.269009,-0.33833408,3.621338613018119e-13,3.130370533499818e-11,TBC1D5,0.009124346
7.263941,0.9871614,3.7597221647527687e-13,3.2413027208054416e-11,DPYSL3,0.026409633
7.205269,0.3421297,5.792950388170142e-13,4.941325380046823e-11,EHBP1,0.008836011
7.1888595,0.26584947,6.533472440660583e-13,5.5291010998482724e-11,MEGF10,0.007588349
7.1554866,-1.6084107,8.337676164798123e-13,7.0374788633923e-11,AC006059.1,0.021050619
7.1456265,0.06793862,8.95863025355939e-13,7.522216543372797e-11,AC073050.1,0.0041575315
7.1410275,0.12615652,9.263579200873365e-13,7.737968501910878e-11,CSGALNACT1,0.0074809063
7.1249895,0.8823413,1.040885736683486e-12,8.605456104586062e-11,KIAA1211,0.021371938
7.1094556,0.017586274,1.165014093320074e-12,9.582538115030394e-11,NFIB,0.0008355936
7.095683,0.20691995,1.2871402018861493e-12,1.0533315108988606e-10,PSD2,0.013283481
7.0695176,-4.1167984,1.5547326260081777e-12,1.2622804901376653e-10,OXR1,0.014989773
7.063252,0.2957302,1.6265050507492036e-12,1.3110850587826642e-10,PCDH7,0.01096426
7.0388875,0.43185705,1.937804903943783e-12,1.5542448636283433e-10,FHIT,0.0067102676
7.0279,0.64124066,2.096644368932568e-12,1.6774715728906397e-10,CAB39L,0.018546753
7.024411,0.9166836,2.1497066204445477e-12,1.7156680832424146e-10,AKT3,0.011811782
7.0006194,0.09645212,2.5483299821023907e-12,2.0287852743932688e-10,LSAMP,0.005098178
6.9735594,0.6713976,3.0902097843953253e-12,2.4301861970306947e-10,SEMA3A,0.029734427
6.962148,0.4682597,3.351221422060657e-12,2.629037282518291e-10,AGBL4,0.013259964
6.9461403,-1.5073656,3.754156431900261e-12,2.9237986916367177e-10,MAP2K6,0.023043986
6.9139223,1.3656224,4.714328667616965e-12,3.6277827978514036e-10,MT1F,0.052811634
6.912287,1.5560173,4.7690060408377095e-12,3.6524242701836166e-10,PACRG,0.019790579
6.8721232,0.06987594,6.325325654257693e-12,4.776287472370744e-10,APC,0.0034199457
6.867302,0.22972317,6.542751311198854e-12,4.91743427801829e-10,DST,0.0067246472
6.843302,0.051949132,7.738834666645906e-12,5.789402463031647e-10,MAST4,0.003001241
6.8322706,0.58979714,8.35808692385628e-12,6.223782833392564e-10,GRK3,0.013657644
6.74601,-0.32901004,1.519665446869799e-11,1.1060625960140617e-09,SIK3,0.008815158
6.736845,0.88559747,1.618628854404286e-11,1.1727966326417392e-09,MRPS6,0.02363305
6.6981864,-0.5791408,2.1102209276967775e-11,1.5086441989296496e-09,LCOR,0.013692909
6.6593738,0.1006081,2.749967485468775e-11,1.9616637529639316e-09,GLI3,0.0071450113
6.6353035,-0.00049761194,3.2383507589280286e-11,2.284773381184167e-09,ABLIM1,-3.267707e-05
6.6304173,,3.3473859775000987e-11,2.353671172095411e-09,HMGCLL1,0.023498708
6.593867,-1.4866964,4.285159619043e-11,2.990614753177564e-09,PCLO,0.01670442
6.585656,0.7109722,4.52880685511554e-11,3.1470327463252233e-09,WNK2,0.019602774
6.5731125,-0.4223386,4.927417076228101e-11,3.409328514781602e-09,PEAK1,0.01270654
6.569396,0.35894358,5.0519800717233786e-11,3.4657658181399344e-09,SLC16A9,0.022795834
6.5690336,1.6484926,5.064288953788275e-11,3.466833731146398e-09,FBXO2,0.03307998
6.502119,0.1620857,7.919637858793728e-11,5.3645563756530715e-09,KIF1B,0.0039798594
6.45796,0.7906751,1.0612382447574194e-10,7.1435291702950895e-09,RGS9,0.029593745
6.451351,0.20744634,1.1085731762608298e-10,7.431127842448635e-09,MTSS2,0.012604592
6.4093137,2.3081899,1.4617602615351583e-10,9.677933493363061e-09,CFAP44,0.021826003
6.4003067,1.3896167,1.550652687416835e-10,1.0245429221389552e-08,AGPAT5,0.01951404
6.374351,0.18502921,1.8373932404675894e-10,1.2065798422076677e-08,RUFY3,0.0037239455
6.364985,-0.08227306,1.9530896317711348e-10,1.277352312316363e-08,AKAP6,0.013625787
6.3502493,0.042733066,2.1496609457475124e-10,1.3890083742231872e-08,CPE,0.002765752
6.3347507,,2.3772538943711083e-10,1.5329959463241527e-08,LRBA,0.011888541
6.29729,0.06442598,3.028949924332261e-10,1.9377466748064504e-08,ZFHX4,0.0027806857
6.2894344,0.5124456,3.1862482493204217e-10,2.0343406396601654e-08,NBPF14,0.029435523
6.275553,2.1586757,3.483932952023681e-10,2.2156301809092614e-08,MTUS1,0.008757893
6.266462,1.2452623,3.693436087279613e-10,2.3442413339007197e-08,ANGPT1,0.036321204
6.2598987,0.46410334,3.852277648895784e-10,2.440255171578522e-08,MLLT10,0.007216885
6.249836,0.30655137,4.108845762924276e-10,2.597676743803283e-08,ALDH7A1,0.014126405
6.235205,0.09042181,4.511859238203039e-10,2.8413257308082146e-08,CRB1,0.005453568
6.2188087,1.2468613,5.00944354588011e-10,3.136300742714804e-08,MT1G,0.04186098
6.2047577,-0.9020065,5.478130310052938e-10,3.409871729479477e-08,ERBIN,0.0025436154
6.1986494,1.4706773,5.694973332588993e-10,3.538015899087995e-08,SERPINI2,0.03142374
6.192608,-2.407423,5.917684829688071e-10,3.668004983990797e-08,ZNF609,0.01163795
6.1452956,-0.28205746,7.981467878818681e-10,4.864772567424399e-08,RABGAP1L,0.012193319
6.110711,0.31748456,9.918821077390283e-10,5.966652014893561e-08,THRB,0.009409035
6.0846047,,1.16778903996883e-09,6.959893163718112e-08,RFX7,0.013897324
6.0801287,-1.3982522,1.200863142747887e-09,7.130650149469635e-08,FTO,0.0047843545
6.0793843,0.13476768,1.2064481945971525e-09,7.150645062205145e-08,ARHGEF26-AS1,0.008880795
6.076135,-0.42577022,1.231136646202893e-09,7.270245216761883e-08,MAML3,0.016327815
6.068336,,1.2924240311727944e-09,7.618213535119636e-08,FAP,0.03232391
6.0599747,-0.37708458,1.3614302216094102e-09,8.010327488202958e-08,MYCBP2,0.008458714
6.054586,0.20502166,1.4077921575142954e-09,8.268022319623576e-08,UBR5,0.0051252553
6.00535,0.6189067,1.9091966222733564e-09,1.1027425487578582e-07,FZD3,0.017195305
6.005126,-0.29238576,1.9118353898695617e-09,1.1027425487578582e-07,FNIP1,0.010472617
5.9936886,1.6001694,2.051339108617093e-09,1.1789897839419061e-07,SMAD9,0.027879512
5.990809,,2.0879999070530872e-09,1.197924928881009e-07,C5orf17,0.039043535
5.973684,0.2541261,2.3195536606396626e-09,1.3144001525484118e-07,PNISR,0.005204599
5.971513,0.24801423,2.3506357372974447e-09,1.3296762820645878e-07,TMEM178B,0.008250791
5.9557166,,2.589349333315401e-09,1.457039974765942e-07,AHI1,0.010291452
5.938665,0.56599617,2.873526317673255e-09,1.611323635838935e-07,KDM3A,0.017121715
5.935305,0.5931326,2.932992189281561e-09,1.6361326498097813e-07,NR2F1,0.02151478
5.916265,0.19933964,3.293346358916315e-09,1.824525200181078e-07,CHD2,0.0056089596
5.870637,-0.06970671,4.3412395671382435e-09,2.372450633275227e-07,NFASC,0.015287941
5.858813,-0.14699939,4.661876140661589e-09,2.534787055705761e-07,MOB3B,0.015163371
5.8507123,-0.027201507,4.894716883364448e-09,2.6569083580861937e-07,PDE4B,0.0008483129
5.8366737,0.11548502,5.325321030746235e-09,2.8761193633894616e-07,TMEM161B-AS1,0.0035666353
5.7836194,-1.0268211,7.311021902338249e-09,3.8835136605781247e-07,USP34,0.0056361984
5.77988,,7.475391378136552e-09,3.957783977097814e-07,SACS,0.015284537
5.7596893,0.36253697,8.426883127294216e-09,4.4324305493205124e-07,PRKN,0.008427938
5.7575274,-1.3842318,8.535493827758527e-09,4.4749581705433856e-07,LRRC1,0.013363569
5.7490926,-0.41361818,8.97236760016248e-09,4.69636442422141e-07,KIF13A,0.0086370325
5.725038,1.7460266,1.034104311528042e-08,5.377842792999784e-07,STRIP2,0.028508088
5.71243,0.5622272,1.1137431634764276e-08,5.754875131405522e-07,EAF2,0.022403205
5.7101016,,1.1290883412528325e-08,5.824831261922412e-07,SNRNP70,0.0117517365
5.7006445,,1.193554467816439e-08,6.147568163866684e-07,TTN,0.026935546
5.6925087,0.28464708,1.2518607047924146e-08,6.39678996903674e-07,AL392086.3,0.012840867
5.684804,0.6659766,1.3096264392350214e-08,6.660297362816213e-07,AL078602.1,0.028995983
5.6822305,0.82733905,1.329491827266058e-08,6.750677950636143e-07,SCAPER,0.006125554
5.6726127,,1.4063615614848153e-08,7.107416273817382e-07,ANKRD17,0.0050633885
5.668924,2.6262543,1.436972897017046e-08,7.250753852663633e-07,EXPH5,0.033561632
5.6676774,-2.0598593,1.4474626856279184e-08,7.292271776984526e-07,BBS9,0.009179374
5.658229,0.10833071,1.5294310258016775e-08,7.681221894847895e-07,LHFPL6,0.0055937124
5.6566114,0.2833121,1.5439093459759382e-08,7.717871169349175e-07,POU2F1,0.0077790907
5.630901,1.3784896,1.792708594366696e-08,8.892662032025442e-07,DYRK1A,0.0076364214
5.5859904,0.16931133,2.3237180433627985e-08,1.1403902720265862e-06,ARHGAP32,0.005568357
5.581808,-0.21716507,2.380307546551404e-08,1.1663868726969135e-06,DOCK3,0.003401244
5.534785,0.25805166,3.11610362138685e-08,1.5006039123288551e-06,BTBD9,0.005698212
5.5345554,,3.1201834185736515e-08,1.5006039123288551e-06,PNPLA6,0.01978939
5.534405,0.34746277,3.1228645757921465e-08,1.5006039123288551e-06,WDR17,0.011823722
5.5239797,0.29865575,3.314055687019503e-08,1.5877429051496262e-06,RAPGEF3,0.014265539
5.4801307,0.2991609,4.2501210237538345e-08,2.0093350757902477e-06,CPQ,0.0062211105
5.4753723,,4.3659293606848203e-08,2.061063841530903e-06,SCLT1,0.01292098
5.468429,0.6153403,4.5404182346072826e-08,2.137178177203542e-06,WDFY3,0.0038922157
5.4674153,0.5826504,4.5664509711478186e-08,2.1462985227801623e-06,DPH6-DT,0.013385039
5.4445796,0.42342028,5.192790212226564e-08,2.4146886576999874e-06,HIP1R,0.01029333
5.444422,,5.197388358539191e-08,2.4146886576999874e-06,NASP,0.0137172695
5.4422474,1.1050235,5.261247184101876e-08,2.4373332321407585e-06,AC073941.1,0.026081495
5.425676,0.17678441,5.773570652487152e-08,2.667009148254201e-06,TPCN1,0.0075286403
5.4230866,-0.092069186,5.8578647748421743e-08,2.69436710321307e-06,SAMD12,0.013548098
5.401397,0.119727224,6.612380016959698e-08,3.0028587167159375e-06,PBX1,0.003296921
5.397432,0.31189775,6.760148536097312e-08,3.06134086024418e-06,ZFP36L1,0.015170519
5.3921027,0.42762786,6.963785886284154e-08,3.135940619154469e-06,CEP350,0.0073560025
5.389664,-0.42182484,7.058944656580538e-08,3.1743591710198924e-06,TBL1XR1,0.009919659
5.387166,0.1952491,7.157731641193982e-08,3.2143000182035875e-06,FGD6,0.013184471
5.3633323,-0.37390468,8.170051727833711e-08,3.633475556697136e-06,AC006148.1,0.014083657
5.3575797,0.84996665,8.43442406998447e-08,3.7355925176993033e-06,GRIK4,0.013031087
5.3461127,-0.05101192,8.986332043406645e-08,3.958282842562301e-06,TTLL7,0.01276109
5.335747,0.7065833,9.515209361703866e-08,4.15716660500566e-06,PCM1,0.004115688
5.3108506,0.21112765,1.091148613191279e-07,4.716073020794424e-06,BMP2K,0.009423217
5.2948685,0.07136175,1.1910210262450746e-07,5.113460845435412e-06,CARMIL1,0.004833035
5.291474,0.12330005,1.2133450324499675e-07,5.2023781757027e-06,ANK2,0.0035091622
5.2597675,0.69193107,1.4423776572196392e-07,6.143538018722963e-06,NFATC4,0.036325227
5.2529907,0.11047578,1.4964926898947957e-07,6.332206535469541e-06,LINC00472,0.0070267534
5.2486296,0.09319941,1.5323486666474738e-07,6.4754283170005895e-06,GABRA2,0.0056848503
5.246695,0.043473937,1.5485189885130945e-07,6.535196040134516e-06,ITPKB,0.0023884086
5.2371135,1.7457247,1.6310732397042568e-07,6.849629896244909e-06,AL390755.1,0.03007302
5.2340307,-3.0295131,1.6585294540551753e-07,6.953961662821979e-06,BIRC6,0.007756169
5.227877,0.33317095,1.7146751536819524e-07,7.152169596399378e-06,KIAA1958,0.00797528
5.2169285,-0.32766107,1.8191468073247193e-07,7.558601869661201e-06,CALD1,0.013523222
5.2145247,0.14308722,1.8428927413410025e-07,7.637582346922615e-06,PPP2R2B,0.004084819
5.2054806,-0.21539523,1.9349519829506033e-07,7.988304326027696e-06,MAP4K5,0.007852302
5.2028074,-0.32768437,1.963004088715419e-07,8.08341517655827e-06,AC009041.2,0.01279399
5.198728,0.18273531,2.0065668062715592e-07,8.250290968767278e-06,RASSF8,0.008232836
5.1764965,0.78961074,2.2609150063363914e-07,9.20437910976064e-06,AC019257.1,0.031891644
5.1751046,0.43637595,2.2778340824173713e-07,9.26156422690836e-06,AL645568.1,0.013239856
5.1606317,-0.22527494,2.4611798000812957e-07,9.956815595234782e-06,ATM,0.012620618
5.1591015,1.0353531,2.481376589823357e-07,1.0025943030786277e-05,RGL2,0.025207166
5.135648,0.49136513,2.8117389173176283e-07,1.1275982327247797e-05,RGS7,0.008177429
5.127269,-0.88067555,2.939753540574339e-07,1.17747171936321e-05,GPC6,0.01677684
5.1216702,-0.35298708,3.0284102639291264e-07,1.2114768255566603e-05,PPFIA2,0.009700842
5.1187487,-0.12275745,3.075698874031225e-07,1.2288693778858586e-05,MAP7,0.010975696
5.1040707,,3.324239059718778e-07,1.3248880099198092e-05,IRAK1BP1,0.014767468
5.0943475,-0.35747302,3.4994442821256413e-07,1.3895638175933134e-05,DAB1,0.011983887
