scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
41.382763,4.15391,0.0,0.0,KNOP1,0.082447454
37.725742,,0.0,0.0,ADARB2,0.0669084
32.297935,0.40113452,7.477747846488556e-229,6.027625595358263e-225,TTLL7,0.019965636
32.248684,0.5174902,3.670467756568069e-228,2.3669378375004846e-224,PEX5L,0.023904404
30.563965,2.1024673,3.688858938306263e-205,1.9823313124634807e-201,PDE1A,0.0539948
28.683807,0.41036183,6.074789349578821e-181,2.798134757120999e-177,SPOCK3,0.019575628
28.00849,0.8796075,1.2805989455275769e-172,5.161293975080708e-169,CADM2,0.021930858
27.522123,0.3040391,9.544647619597547e-167,3.41942303554093e-163,PCDH9,0.011094143
27.149364,0.3156708,2.5761480596030254e-162,8.306274188578034e-159,DLG2,0.010658539
27.076471,,1.8640516519829473e-161,5.463874310444198e-158,PEAK1,0.04989324
26.491453,0.7303074,1.2159441364935553e-154,3.267140566080142e-151,QDPR,0.033817682
26.25893,0.2316055,5.6519654606668425e-152,1.4018178642175462e-148,SLC44A1,0.011088511
26.249382,,7.264530949400336e-152,1.6730733671536786e-148,ADGRL3,0.053866405
26.176912,0.42208096,4.8688838079332985e-151,1.0465828041279556e-147,FRYL,0.01873147
25.809053,0.26505324,7.017440589330478e-147,1.4141458557611413e-143,PTPRD,0.010940194
25.806551,0.73518264,7.486228026793083e-147,1.4198732368699375e-143,TMEFF2,0.031197222
25.03534,0.6232277,2.521791059159524e-138,4.51722828447114e-135,DLG1,0.023212556
24.899933,2.1817286,7.4525151153621375e-137,1.2014572243231068e-133,CPQ,0.042154312
24.73733,1.5887454,4.243970071661013e-135,6.516110810503145e-132,AC009063.2,0.05180404
24.500664,2.0935593,1.4532750469153825e-132,2.0373020581605512e-129,FCHSD2,0.041862648
24.35201,0.5216099,5.519785132945714e-131,7.415601335065361e-128,SEPTIN7,0.022096848
24.17802,0.80397993,3.789358250594599e-129,4.887211122956866e-126,FMNL2,0.023349464
23.838985,3.020055,1.3174200459055515e-125,1.6337528669281808e-122,SLC38A2,0.04899765
23.5415,0.8785115,1.534034209318324e-122,1.8319209263352118e-119,SORT1,0.030620666
23.184603,0.71610963,6.511555332105611e-119,7.498288520467187e-116,GRM3,0.03144141
22.928509,2.879679,2.414582793839704e-116,2.5951131007257858e-113,CNTNAP2,0.031023018
22.488918,1.5929176,5.328378175068048e-112,5.368840546834971e-109,SLC39A11,0.034566928
22.44584,0.5796781,1.4052212730914772e-111,1.372986348736015e-108,NCAM2,0.020260403
22.366323,0.8941088,8.376377310039624e-111,7.943515694341401e-108,CCP110,0.03859
22.079845,0.90593094,4.9376275472603724e-108,4.422331250175449e-105,ALCAM,0.029638225
22.032152,-9.445486,1.4167815191090864e-107,1.234629365422548e-104,PNISR,0.04449401
22.014565,5.7751403,2.0886722694373092e-107,1.772238420617557e-104,PLD5,0.046464927
21.741835,0.1782392,8.25326933543512e-105,6.823337517498322e-102,ST18,0.010021967
21.335737,1.2526268,5.290443933479663e-101,4.264494593679619e-98,CA2,0.04658899
21.22177,0.3294164,6.011952679230372e-100,4.6153188151529734e-97,PLCL1,0.015648145
21.090822,1.0737673,9.6566635199501e-99,7.240925624970955e-96,GNAO1,0.034279943
