scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
18.152647,1.1216469,1.2236103482964017e-73,3.9452868460120877e-69,AC009041.2,0.06035818
16.882807,0.36890885,6.021331801969377e-64,9.707290064544931e-60,VCAN,0.02709151
15.739704,1.5755819,8.082019675062166e-56,8.68628534610098e-52,FERMT1,0.11536328
14.696834,0.27914426,6.7545244750460874e-49,5.4446533162227745e-45,DPP6,0.016974699
13.896796,1.2581971,6.624072630258465e-44,4.271599476348473e-40,ANO6,0.07385358
13.777429,1.5399969,3.484658049728562e-43,1.872597158289967e-39,RXRA,0.07303422
13.637979,0.6605762,2.380681118648446e-42,1.0965757329797405e-38,ADARB2,0.03816748
13.474625,0.51230586,2.206055125968578e-41,8.891229428325607e-38,MEGF11,0.037575606
13.4263315,1.5684495,4.2389785386101363e-41,1.4089919972878514e-37,LRP4,0.0626875
13.424078,0.86276066,4.369915942337411e-41,1.4089919972878514e-37,ADAMTS17,0.05867122
13.381958,,7.70896603080015e-41,2.259638106646266e-37,PCDH9-AS2,0.06358188
13.356104,0.3162794,1.0912760918713244e-40,2.9321679191839264e-37,FGF14,0.021035364
13.290793,0.89222306,2.617860795783077e-40,6.492898895264134e-37,UNC80,0.057031885
13.2351675,1.6359243,5.497427232571218e-40,1.266096758998527e-36,KCNIP3,0.08169456
13.175613,1.0025487,1.2123796429090457e-39,2.6060504550877574e-36,ALK,0.06837976
13.102478,0.1488283,3.186785738413402e-39,6.421970785228958e-36,DSCAM,0.010581715
13.065647,1.1647767,5.1742894090004265e-39,9.813800789082397e-36,LRRN1,0.069789656
13.015301,0.1831521,1.0014684942826183e-38,1.7939082589530255e-35,TNR,0.013306656
12.959272,0.72732466,2.0821208871848577e-38,3.5333591455527034e-35,RALYL,0.045890946
12.865505,0.7985549,7.037992583964575e-38,1.1346299744238489e-34,MAML2,0.038686443
12.836796,1.2218053,1.0200957845131801e-37,1.5662356371456413e-34,SULF2,0.086407416
12.69748,2.0614214,6.106428891388091e-37,8.949526670228465e-34,ATP1A2,0.055399947
12.652333,1.43177,1.0860081094448538e-36,1.4983435088691663e-33,CDH18,0.057597816
12.650244,0.29004225,1.1152884102862633e-36,1.4983435088691663e-33,PCDH15,0.021305172
12.627119,,1.4965691870734885e-36,1.9301552119524195e-33,MIAT,0.058030546
12.595212,1.576484,2.2435710053693602e-36,2.7822869202355492e-33,GAD1,0.0796783
12.555673,2.1757379,3.700223084245107e-36,4.41875158908574e-33,IPO9-AS1,0.077451244
12.392274,,2.8776662364899994e-35,3.3137354451123944e-32,IQSEC1,0.054198552
12.048674,1.2852467,1.97095246838585e-33,2.1913593254539642e-30,ZCCHC24,0.053293534
12.034475,1.0707649,2.3411767272944097e-33,2.5162187072717884e-30,KCNMB2-AS1,0.06169107
11.9400835,1.516262,7.31498596459513e-33,7.608293305046477e-30,MT3,0.05710892
11.896119,1.5303652,1.239799563828173e-32,1.2492142917659931e-29,AJAP1,0.06304874
11.802196,1.0787601,3.8025825316386833e-32,3.715353592958365e-29,CHST9,0.07892135
11.6883545,1.1193254,1.4619235456978707e-31,1.386376496586366e-28,NTN1,0.079966486
11.660247,1.7116796,2.0345148347347304e-31,1.8742531947529119e-28,ZFPM2-AS1,0.089518204
11.657763,,2.094742573384725e-31,1.876132910934547e-28,MAPT,0.056099527
11.624152,1.4162647,3.106638305976773e-31,2.7072253756651107e-28,SMAD3,0.0584207
11.586375,1.5078197,4.83147406780413e-31,4.099505746531804e-28,ATP2C2,0.10282424
11.4767885,1.51952,1.7257228397172352e-30,1.4267302954103286e-27,ARHGAP22,0.049822796
11.385326,,4.948235652926868e-30,3.9886490539330245e-27,AQP4-AS1,0.051895127
11.278968,1.2752342,1.6669066791464244e-29,1.3108798062370283e-26,OLIG1,0.06398402
11.267394,2.3548307,1.9011254649543587e-29,1.4594759134886522e-26,AL353784.1,0.14565918
11.264725,0.45251387,1.959641219752972e-29,1.4694119034533737e-26,SOX6,0.031572994
11.256863,1.5813824,2.142508791866841e-29,1.5700207040036944e-26,PHACTR3,0.04773717
11.252667,,2.2469119115516266e-29,1.6099373503146465e-26,P2RX7,0.04881594
11.1769,1.3239185,5.290594991530795e-29,3.708362050259292e-26,RAMP1,0.06005203
11.129254,1.5680463,9.03888499439686e-29,6.200867422858254e-26,KIZ,0.0512023
11.042649,1.2731837,2.379132936847359e-28,1.5981329850576958e-25,SOX13,0.07013012
11.034728,1.1467187,2.598362924701692e-28,1.709775832268503e-25,BCAN,0.07218266
11.019577,2.1290205,3.0749909887401e-28,1.9829386889989408e-25,RFTN2,0.05066507
10.91188,1.9855216,1.0114336941441798e-27,6.394442470645253e-25,TCF7L2,0.04849452
10.908912,,1.0449976448273309e-27,6.479588281186083e-25,NBPF12,0.05367586
10.904843,1.1082431,1.0928133910694315e-27,6.6482230506135245e-25,THSD7A,0.05571735
10.886168,1.5983703,1.3416863334709796e-27,8.011109712982368e-25,VIPR2,0.105434276
10.878804,,1.4545903236145413e-27,8.527337418964301e-25,BNIP3L,0.048048113
10.8514185,1.1460289,1.9635458139545502e-27,1.1305465657024386e-24,APOD,0.05452715
10.838358,1.1723746,2.265006274423005e-27,1.2812385492319464e-24,ZMIZ1,0.05044421
10.800633,1.1956197,3.418365107171079e-27,1.90031631293995e-24,KCND3,0.05030902
10.674118,,1.345287866264964e-26,7.351884181691734e-24,CTIF,0.047736507
10.666145,1.4719175,1.4658247330695795e-26,7.877097811393742e-24,ZHX2,0.047589913
10.643862,1.2768075,1.8624699923746014e-26,9.844527862972831e-24,CPNE5,0.06639078
10.61057,1.0433446,2.6611961452000716e-26,1.3839507630594502e-23,PRRX1,0.06776652
10.538626,-1.3936992,5.733073879725436e-26,2.9341508111744006e-23,FTH1,0.043929085
10.510987,0.9034986,7.688476522581588e-26,3.8584339439181664e-23,HIP1R,0.046850897
10.508726,1.0108713,7.875034112233673e-26,3.8584339439181664e-23,C1orf21,0.052597404
10.5084505,1.0511743,7.898044235914741e-26,3.8584339439181664e-23,CACNG4,0.07339893
10.4989605,0.9657052,8.733695816532131e-26,4.2029933464544106e-23,STK32A,0.0680402
10.458223,1.0447054,1.343506241297291e-25,6.370392902668906e-23,TAFA2,0.049566578
10.435241,1.3038615,1.7117846237911123e-25,7.998995887666208e-23,SEMA3D,0.09108829
10.420046,1.0806439,2.0085610940748272e-25,9.251719336607807e-23,AFAP1,0.06168102
10.391753,0.9676006,2.70338344703814e-25,1.2276787673640952e-22,NAV1,0.044020005
10.386569,1.0259929,2.8543739701765863e-25,1.278244165561162e-22,LRP1,0.052415147
10.38291,,2.965958054140431e-25,1.3100189799952044e-22,MPHOSPH8,0.046068363
10.3135605,1.0409056,6.119154237193578e-25,2.6662147306734125e-22,ST8SIA1,0.056226403
10.305215,1.2781639,6.674216229664184e-25,2.869290051907497e-22,SOX8,0.061165154
10.302062,1.0804368,6.896718881767375e-25,2.925932985589809e-22,ARHGEF4,0.049500108
10.271998,1.113019,9.423218668621032e-25,3.945881032887636e-22,CD82,0.059672546
10.250437,0.7370981,1.1781039805805116e-24,4.869949569981722e-22,ARPP21,0.043616258
10.190094,2.4320133,2.1955119396145776e-24,8.960745755568713e-22,ANGPTL2,0.088436134
10.185044,0.918123,2.3125508135312513e-24,9.320446985086017e-22,TMEM108,0.04981781
10.182768,1.2689389,2.367296257106924e-24,9.423300397271427e-22,CDK8,0.04917934
10.157636,1.0004888,3.0641547396851922e-24,1.2048480642886544e-21,ITGA9,0.058925003
10.1227455,0.8445434,4.3795367317476875e-24,1.701318106526996e-21,CCDC50,0.053250607
10.097971,,5.639705833680299e-24,2.1647742285161176e-21,ARFGEF3,0.0445994
10.090422,0.93872726,6.0907404153168016e-24,2.2923733312248534e-21,LINC01322,0.057319835
10.090042,1.3342662,6.114322689741569e-24,2.2923733312248534e-21,KLHL1,0.08983207
10.085825,0.97506404,6.382672218086979e-24,2.3654770152618212e-21,GPR158,0.054320294
10.083407,0.9596742,6.541713602403866e-24,2.396868996389862e-21,MGLL,0.05267401
9.992363,0.28836474,1.6461050315628476e-23,5.963524104795606e-21,GRIA4,0.01839088
9.964598,0.8819503,2.177534661562042e-23,7.80113889919388e-21,TNS3,0.05273188
9.931002,2.113633,3.0517438764985103e-23,1.0812898660433129e-20,MT2A,0.053816035
9.921682,1.1583782,3.350608427851532e-23,1.1742789949914886e-20,PRKG2,0.07750585
9.916833,1.2661524,3.5174056511428625e-23,1.2194807570946163e-20,GPSM2,0.04557704
9.911485,0.9539051,3.7108861978357485e-23,1.2728734433704045e-20,SHC3,0.05596222
9.897948,0.82118106,4.2490157665245044e-23,1.4421159511584168e-20,PDZRN4,0.055112936
9.895248,,4.3652461995908e-23,1.466131595972981e-20,BCAR1,0.05461475
9.894095,1.0814109,4.4158302108038255e-23,1.46783106687575e-20,BMP7,0.0584174
9.862976,0.9994677,6.023680725876071e-23,1.981852424943083e-20,GRIK3,0.06719307
9.834014,1.5775499,8.035088713123983e-23,2.6169228825985514e-20,COBL,0.042084996
9.815583,2.1053927,9.647842908582903e-23,3.1107539890143856e-20,PELI1,0.04773667
9.790295,1.1009184,1.2393371238108755e-22,3.9564303844588177e-20,TACC2,0.05965918
9.788405,0.99215615,1.2627092854885834e-22,3.9915230874518033e-20,SLC44A5,0.05421992
9.787216,0.75331724,1.2776553383118787e-22,3.9995573857465925e-20,ASAP1,0.037599735
9.7587595,1.2390792,1.6921284325270326e-22,5.2113868932019835e-20,NSG2,0.057845507
9.758462,1.3736898,1.69709897896042e-22,5.2113868932019835e-20,APBA2,0.04623593
9.739652,1.5493532,2.0425327098986574e-22,6.212960581628529e-20,SOX10,0.04872067
9.721548,,2.440420752237406e-22,7.353877225643988e-20,DPH6-DT,0.046153814
9.715635,1.5540556,2.586310824085501e-22,7.721335176017482e-20,NCOR2,0.0440522
9.7115,0.791873,2.6934389155196116e-22,7.96738999569714e-20,COL11A1,0.056819104
9.692876,1.1454766,3.232944667613907e-22,9.476348628897746e-20,SLC35F3,0.04721263
9.672139,,3.9601080884776036e-22,1.1503222080791294e-19,BTD,0.046903007
9.637368,1.4008747,5.559497138009072e-22,1.6004898769716654e-19,PTPN14,0.062275935
9.634341,1.1316079,5.725812985792348e-22,1.6337821955832096e-19,COL9A1,0.08299263
9.616067,-3.152705,6.839670510231114e-22,1.9344868093103666e-19,SRSF5,0.041530155
9.614074,0.4957767,6.973438209486013e-22,1.9551701581605e-19,GRM7,0.03318335
9.604189,,7.676006658750924e-22,2.1335989887767764e-19,NR3C1,0.044130262
9.572727,1.4137058,1.0412221455413134e-21,2.8694124477511594e-19,NAALAD2,0.052082255
9.569142,-3.018263,1.0779634231311652e-21,2.9454893772896745e-19,GPRC5B,0.039606694
9.54668,0.97428775,1.3391880314577416e-21,3.628524344394283e-19,ETV1,0.06250751
9.5342,,1.5104590572992777e-21,4.058477615375051e-19,FOXN3,0.043978464
9.532437,1.0903761,1.5363345135465386e-21,4.078995496078101e-19,PLCB4,0.056669794
9.531961,0.8861275,1.5433968629517364e-21,4.078995496078101e-19,TOX,0.05168557
9.531032,,1.5572832693322844e-21,4.0822345083805565e-19,PRKCE,0.04239465
9.5185585,0.99997455,1.755981733906835e-21,4.565977342448232e-19,ATCAY,0.05802526
9.515516,,1.808128054535218e-21,4.663957828990323e-19,RNF144A,0.048371956
