scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
21.22378,0.46451834,5.760129583872602e-100,3.095397636213405e-96,CATSPER2,0.027866017
19.969027,0.15914366,1.0243212124536643e-88,3.0024717139221365e-85,KHDRBS3,0.010493276
18.353996,0.72386986,3.0670003186577197e-75,6.180580704655054e-72,MED13L,0.015359241
18.25269,0.8763982,1.96968225421751e-74,3.73579205427854e-71,PFKP,0.037574098
18.031061,0.17885192,1.1113982783382283e-72,1.9908230382477496e-69,FSTL4,0.0130222235
17.867609,-0.3555946,2.108363403619671e-71,3.5778926959425817e-68,SIK3,0.013795461
17.601295,0.18444839,2.407508326565911e-69,3.528422316975667e-66,KCNQ3,0.011127593
17.242683,0.30413547,1.2700364211458227e-66,1.6379913730801905e-63,TSC22D1,0.016578613
17.155916,3.1189356,5.676772376545829e-66,7.039852759114122e-63,MALAT1,0.021635585
16.994322,-0.6983418,9.046973128465833e-65,1.0803761280782364e-61,FMNL2,0.011362233
16.98292,0.5331108,1.0988271285116044e-64,1.2653386823071308e-61,GRIP1,0.028429847
16.926622,0.07074714,2.8634375243773034e-64,3.183648830982669e-61,LDB2,0.0051576444
16.859547,0.28284714,8.927185313539757e-64,9.285136647240722e-61,ZMYND8,0.010866798
16.83477,0.23626426,1.357163908565003e-63,1.3674698719956683e-60,ZBTB16,0.008836525
16.523195,0.13859262,2.498040270937916e-61,2.1768733096176008e-58,EFNA5,0.009718266
16.417171,0.31495285,1.44129862672069e-60,1.2229418847725055e-57,SSBP3,0.016060475
16.105787,0.3241366,2.3232350154767825e-58,1.7420480605585555e-55,KAZN,0.01423114
16.060492,0.5502686,4.827152560226497e-58,3.537315454531431e-55,CLSTN3,0.03719486
15.776748,0.22007035,4.49771732875778e-56,3.0855297836412147e-53,R3HDM2,0.00960842
15.687195,1.4979523,1.8505569415272255e-55,1.2177042339931087e-52,ZDHHC11,0.040382873
15.559487,0.17070146,1.3719409326019162e-54,8.673625782330115e-52,APBA2,0.009171855
15.449415,1.4343868,7.613058012182245e-54,4.6314684808828703e-51,HS3ST2,0.08660389
15.350621,0.13344486,3.508089102632538e-53,1.9844090690558057e-50,NTRK2,0.006568691
15.187776,0.27640498,4.2613659358777844e-52,2.2899870311751235e-49,ANKRD36,0.012444496
