scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
5.4917684,1.1087791,3.979286279416505e-08,1.859480108800382e-05,DENND5B,0.04167419
5.434998,,5.4797092069256624e-08,2.4539203327625573e-05,SLC12A2,0.052519795
5.3720374,,7.785191759079447e-08,3.330530165289664e-05,RNF24,0.059844315
5.3663316,-1.2379345,8.035424019535181e-08,3.330530165289664e-05,NRG3,0.054762285
5.365848,2.8503847,8.056984551455938e-08,3.330530165289664e-05,PBX1,0.036862962
5.352018,,8.697882407269663e-08,3.549947119716402e-05,BMPR1A,0.052623104
5.345828,4.8776584,9.000455727075657e-08,3.6275211751012545e-05,PAPOLA,0.049347878
5.340122,1.8519199,9.288400380610609e-08,3.697356709531208e-05,HSPA4L,0.0652184
5.3354797,2.1476643,9.52922072608415e-08,3.7469593155016007e-05,MAGI2,0.021363974
5.3311276,-5.5556736,9.7604719185458e-08,3.748506708102038e-05,CSMD3,0.05300428
5.310141,1.2518061,1.0954047277651685e-07,4.059670647969233e-05,CELF5,0.060686532
5.2779355,4.547388,1.3064747532067237e-07,4.786893803141409e-05,RAI14,0.07097601
5.259753,1.6200261,1.4424876898066554e-07,5.2258573688130326e-05,AP001347.1,0.06506289
5.248728,,1.531529915499464e-07,5.4867910072721354e-05,SIPA1L3,0.05450678
5.235962,,1.6412784340504047e-07,5.752145711857304e-05,NSD2,0.053623993
5.2318997,,1.6777660008863124e-07,5.816796684578212e-05,EFCAB2,0.055111613
5.2274513,-0.4803349,1.718628398657498e-07,5.829889345122647e-05,DOCK4,0.049903374
5.2256136,0.29861683,1.7357856810215367e-07,5.829889345122647e-05,CACNA1A,0.020371985
5.1938915,,2.059431118821836e-07,6.775738526956374e-05,CUX2,0.08491233
5.165168,,2.402234208163169e-07,7.745523757380507e-05,MLLT3,0.04867877
5.1507573,,2.594365490731327e-07,8.239142925491534e-05,CCDC3,0.0647921
5.149887,1.5312148,2.6064341978108005e-07,8.239142925491534e-05,NYAP2,0.08110532
5.145825,,2.663475539968552e-07,8.317317045700368e-05,NEK11,0.06252266
5.144471,2.617477,2.6827558625215964e-07,8.317317045700368e-05,CROCC,0.06496243
5.1416664,,2.7231234125877545e-07,8.362063637339712e-05,KHDRBS2,0.062095396
5.107043,-1.9376688,3.2723926527305107e-07,9.860911803924285e-05,FOXP1,0.048704375
5.103658,0.8638955,3.3315001644407443e-07,9.88072664596396e-05,NRXN2,0.048534267
5.1018205,0.29745722,3.364017341582155e-07,9.88072664596396e-05,RORA,0.016199082
5.1014338,6.266151,3.3709019975065456e-07,9.88072664596396e-05,GAD2,0.1034908
5.0980487,-0.9950922,3.431725731119689e-07,9.968390337701993e-05,PDE4D,0.04541523
5.073967,,3.8960650995088945e-07,0.00011196305056938719,BANP,0.058442336
5.0684543,6.114793,4.0105901327348993e-07,0.00011343285758751873,MT-ND3,0.037625708
5.032284,,4.846714773919393e-07,0.00013588923865694172,SLC8A1,0.053204857
5.029479,,4.918144961165412e-07,0.00013670323101970378,CNTNAP5,0.06703383
5.015649,0.8783844,5.285475998033419e-07,0.00014565778000392437,STXBP1,0.04881195
5.013618,-2.2221901,5.341599367768068e-07,0.00014595693933469982,ZBTB16,0.03813381
5.0097494,,5.45009477014084e-07,0.0001464395047280426,PTCHD4,0.0868128
5.0070415,,5.527302489930719e-07,0.00014728662329160013,PFKP,0.06452832
5.0017223,3.3156674,5.68204194453139e-07,0.0001501689167356767,BTBD11,0.100694574
4.985281,0.83956295,6.187183631540132e-07,0.00016218972506646217,ZEB1,0.036792215
4.9565573,3.730371,7.175328259121386e-07,0.00018361437226892927,TTC3,0.036378223
4.9379883,,7.893263525423916e-07,0.0001988300748830026,KANSL1,0.039700393
4.923191,-0.6269616,8.514426684625896e-07,0.00021281446480030445,KCNMA1,0.051098723
4.9015274,3.3238683,9.50944612416333e-07,0.0002322826298343926,TENM3,0.054498166
4.8751245,,1.0873985023807646e-06,0.00026164917844972383,GRIN2B,0.059476
4.873577,2.586849,1.0959547188905576e-06,0.0002617545777865796,ROBO2,0.06068505
4.8686447,6.2590747,1.1236622127985184e-06,0.0002663988288769311,TMEM108,0.05108876
4.8529773,-0.48526362,1.2162170439842762e-06,0.0002841629431100363,DSCAML1,0.05155531
4.8515263,-5.8144727,1.2251486241881937e-06,0.0002841904107172657,PACRG,0.05952452
4.8335376,3.3634715,1.341278088113796e-06,0.00030890592425037946,GALNT14,0.107807234
4.8271546,-4.8633504,1.384975339308198e-06,0.00031670751677527817,FAT3,0.061805595
4.8191276,2.1592348,1.4418739141579957e-06,0.00032739676488870606,TBC1D4,0.06534316
4.807812,-1.7101778,1.52591128133553e-06,0.0003416663711395937,TOM1L2,0.048747938
4.805394,,1.5444688804998828e-06,0.0003434366214755705,SFMBT2,0.039586447
4.782473,,1.7315151770508183e-06,0.00038239208118938037,PHACTR2,0.06657112
4.76932,,1.848486949220602e-06,0.00040544737893686986,RGS6,0.062857926
4.767386,,1.8663164672206524e-06,0.00040659217467969936,PTPRT,0.06695142
4.763034,,1.9070390265213126e-06,0.00041130242977799146,UNC5D,0.0699558
4.761003,,1.926333756969096e-06,0.00041132966441029516,LRFN5,0.054863285
4.746012,,2.074661663238345e-06,0.00044008760531443397,DSCAM,0.05003578
4.7371144,1.6378312,2.167825771280541e-06,0.0004568444859045652,PLXNC1,0.06726349
4.7272496,-0.8234878,2.275811617715111e-06,0.0004764869739609632,MBOAT2,0.04922106
4.72135,-0.8894245,2.342839857827448e-06,0.0004873560357156801,KALRN,0.049126983
4.707327,3.673623,2.5098623120229143e-06,0.0005187531444009925,NR2F2-AS1,0.096275054
4.6777325,,2.900644023398436e-06,0.0005957036002957692,AC073050.1,0.049529355
4.674251,1.4206696,2.950283914827886e-06,0.0006020633181379464,RAB3C,0.06330422
4.67251,1.0653507,2.9754084911546033e-06,0.0006033716728320621,PPM1E,0.0505754
4.654231,-1.255666,3.2519158877583637e-06,0.0006508509310997014,ADARB2,0.05670171
4.6518135,1.492409,3.2902863185575575e-06,0.0006508509310997014,SHPRH,0.040133506
4.6358557,,3.5546375412481984e-06,0.0006982010176733283,SHANK2,0.06180905
4.634792,,3.572966780885748e-06,0.0006982010176733283,BPTF,0.037983727
4.623283,-3.6505308,3.7771376321990586e-06,0.0007336521004517726,PARP8,0.055881813
4.617674,,3.8806586334080235e-06,0.0007454804975693979,SLC5A3,0.06391608
4.6174803,2.2820213,3.884276388414814e-06,0.0007454804975693979,IQSEC1,0.044809654
4.5840173,,4.561261613157139e-06,0.0008672442174914412,ANAPC16,0.045503385
4.583244,,4.578178668478181e-06,0.0008672442174914412,TAFA2,0.055229634
4.582277,-1.2183187,4.599409521168515e-06,0.0008672442174914412,FLRT2,0.04992896
4.5729923,-2.1269548,4.808082144607345e-06,0.0008981810074338964,TMTC2,0.041487373
4.5725083,0.65074986,4.819195307076391e-06,0.0008981810074338964,NMNAT2,0.042839307
4.569027,1.6202662,4.899939429076102e-06,0.0009079813046649468,KIAA1549L,0.051544193
4.5559707,1.6123856,5.21442341049133e-06,0.0009582193699708522,CFAP161,0.07611833
4.555197,,5.233653677189991e-06,0.0009582193699708522,XPO1,0.040626515
4.554133,,5.260206199325151e-06,0.0009582193699708522,BMERB1,0.043406162
4.5454288,-2.665255,5.482351916960258e-06,0.0009875277813326795,KCTD16,0.054323442
4.541657,1.2544339,5.581379368359783e-06,0.000999780083189025,MAST1,0.06737593
4.5393357,2.634354,5.643167985896608e-06,0.001005263344581571,MT-ND2,0.036786348
4.525603,,6.02236535770456e-06,0.001061088121467039,NELL1,0.071845464
4.518543,-1.1879752,6.226676621125161e-06,0.001091123555950753,HP1BP3,0.043310367
4.506937,-2.441158,6.577017078896883e-06,0.0011462851982425523,GRM7,0.050594002
4.4992,4.306171,6.820970461264163e-06,0.0011824115622717226,FRMD3,0.07970775
4.492043,-1.8141098,7.054314705986844e-06,0.0012163222944659561,RBMS3,0.050817825
4.4794703,2.9980187,7.482848100296052e-06,0.001283348251584285,PGAP1,0.049204607
4.470766,,7.793988103645712e-06,0.0013244354503577226,KLF3-AS1,0.05759732
4.470476,-0.829719,7.80456953658057e-06,0.0013244354503577226,TENM4,0.046932973
4.4668975,,7.93620836629211e-06,0.0013397233840542226,GAD1,0.07614508
4.4551954,,8.381685332464476e-06,0.0014002625915785082,NIM1K,0.054808483
4.4551954,,8.381685332464476e-06,0.0014002625915785082,BACH1,0.05113441
4.446201,,8.740218385330288e-06,0.0014526333061763116,TCF25,0.038954645
4.443106,-1.5642881,8.866939115493012e-06,0.0014661370148761085,SRRM2,0.04430356
4.4312105,-1.3665471,9.370559452611841e-06,0.0015415048389314468,SH3RF3,0.049878787
4.428019,,9.510258084131555e-06,0.001548517031931075,TRAF3,0.05036134
4.426955,0.640625,9.55726481265031e-06,0.001548517031931075,SPTBN4,0.038042355
4.4190245,,9.914739136017596e-06,0.0015984046698130766,DLGAP4,0.050266337
4.4048076,-1.8471115,1.058777671422494e-05,0.0016816831753534715,ATP2B4,0.044656258
4.3930087,,1.1179267380517144e-05,0.0017583078934147037,AKAP9,0.035620186
4.38885,0.80363977,1.1395163657655612e-05,0.0017835643777368443,SEZ6L,0.038926188
4.386819,,1.1502042379733121e-05,0.001786319197786992,PPP6R3,0.039871376
4.386142,,1.1537880775528337e-05,0.001786319197786992,SEM1,0.04606553
4.381306,,1.1796986678587013e-05,0.0018005822882036678,MAPT,0.03386909
4.3810163,-4.990019,1.1812708352156274e-05,0.0018005822882036678,GRIP1,0.04906764
4.3805327,,1.1838955590335191e-05,0.0018005822882036678,CPNE4,0.07987813
4.3661222,-1.8551102,1.264716515150042e-05,0.0019080573181059965,PCGF5,0.042745814
4.3658323,1.7143384,1.2663966320586895e-05,0.0019080573181059965,CNNM1,0.06441682
4.337592,,1.4405228867556314e-05,0.0021404045823807294,TCF20,0.046635948
4.337592,,1.4405228867556314e-05,0.0021404045823807294,ZMAT4,0.069111764
4.3363347,,1.4487831386751256e-05,0.0021428034284542235,GOLGA3,0.051247284
4.3329496,-1.2529001,1.4712473857300552e-05,0.0021660926693193683,KHDRBS3,0.042713087
4.329758,1.9182898,1.4927318818084466e-05,0.002187734275688625,SLITRK5,0.05606876
4.32734,-3.4145787,1.5092068271482882e-05,0.00220187129989784,LDB2,0.05230469
4.322118,-0.7307318,1.545386350468996e-05,0.002244499644061794,AC092691.1,0.047470763
4.320087,-1.1152511,1.5596782476358563e-05,0.0022550989120413865,ROBO1,0.03969989
4.308771,,1.641639660993803e-05,0.0023241417451317675,PTPRO,0.055434536
4.3070307,,1.654607839679151e-05,0.0023241417451317675,GALNTL6,0.066415414
4.305193,3.5277736,1.6684023693797427e-05,0.0023241417451317675,TMEM178B,0.036680553
4.304903,,1.6705904472936838e-05,0.0023241417451317675,ABHD3,0.05356815
4.3047094,-2.5163982,1.672050684964443e-05,0.0023241417451317675,EEPD1,0.046963107
4.3046126,0.84767026,1.6727812598773603e-05,0.0023241417451317675,MCF2L,0.041396968
4.3028717,-0.5193576,1.685983744750596e-05,0.0023241417451317675,CTTNBP2,0.043384135
4.302775,1.8142309,1.6867201202147245e-05,0.0023241417451317675,TBC1D8,0.050181292
4.293491,,1.758857157102168e-05,0.0024030013269680174,SLC6A11,0.0624609
4.2908792,-1.2004893,1.7796694851334823e-05,0.002421176506715564,DNER,0.04342719
4.281885,,1.8531669997153978e-05,0.0025105740996564526,PLCH1,0.068293974
4.2719235,1.7822407,1.9379398242106425e-05,0.002614434885021914,PGBD5,0.042461284
4.264477,,2.0037127893061093e-05,0.00269190464439987,PCDH15,0.05314038
4.257223,,2.0698171399941583e-05,0.0027691748566320185,RASAL2,0.043964285
4.251807,,2.1205235670865572e-05,0.0028252909658500773,EPHA3,0.06632672
4.249196,,2.1453917619206066e-05,0.002846661176115478,TAF3,0.047607716
4.246488,-3.4528916,2.1714741118985618e-05,0.0028694606471289068,PDZRN3,0.056076866
4.2388477,0.67248654,2.246700641792656e-05,0.002937817729161145,GABBR2,0.04193666
4.2362366,-2.6078362,2.2729749186598086e-05,0.002937817729161145,CDH13,0.056441087
4.23614,0.61663306,2.273953633823466e-05,0.002937817729161145,CACNA1C,0.02763894
4.2357526,-3.2698026,2.2778725065604512e-05,0.002937817729161145,PRKG1,0.046685733
4.229273,-1.2129608,2.3444768148501554e-05,0.0029942925778558968,PCDH7,0.04706815
4.2287893,2.5166185,2.3495208950703776e-05,0.0029942925778558968,SPECC1L,0.042405505
4.2240505,,2.399502398730485e-05,0.0030459510174120877,SLC8A3,0.06410478
4.22289,3.7142045,2.4118960839304152e-05,0.00304967707584974,GRIP2,0.10832967
4.2090597,5.94648,2.5643535747790635e-05,0.0032297832934219273,KMT2A,0.03494938
4.2020965,,2.644542501203709e-05,0.0033092002213105176,MIRLET7BHG,0.03516759
4.2018065,-6.66133,2.6479349226130126e-05,0.0033092002213105176,GRM5,0.05320784
4.1921353,,2.7634132580856284e-05,0.0034401827675851317,AC006148.1,0.041996628
4.187396,2.0178943,2.8217304889136515e-05,0.0034932962776458494,PRICKLE1,0.05956974
4.1869125,-0.6645949,2.8277465758941994e-05,0.0034932962776458494,HDAC4,0.04184611
4.172212,5.1101203,3.0165653730670325e-05,0.003684208989537891,ELMOD1,0.05792861
4.168634,,3.064308858424571e-05,0.003727006879746045,TTC19,0.04184043
4.16786,,3.074725769973166e-05,0.003727006879746045,IRAK1BP1,0.04665293
4.1633143,1.0728409,3.1366079790615126e-05,0.003775243108919399,CEP112,0.044999536
4.163218,,3.137937391652138e-05,0.003775243108919399,KTN1,0.041091442
4.159736,0.9851419,3.186154391704776e-05,0.0038190028272021225,ELAVL3,0.031621117
4.147647,,3.3590980264129867e-05,0.004011385098727182,SDK1,0.053529702
4.1418443,,3.445243645965326e-05,0.004096594517324901,LYPD6,0.07929922
4.140587,,3.4641830977857734e-05,0.004096594517324901,RERE,0.03464299
4.1366215,-2.8251994,3.524565018514305e-05,0.00413593963370686,P4HA1,0.045122225
4.1364284,-2.7442548,3.527535896998997e-05,0.00413593963370686,INSYN2B,0.051163625
4.132463,-3.1539066,3.588965519115765e-05,0.004162554504778764,DLGAP2,0.04576466
4.1196966,3.847445,3.793712061149706e-05,0.004384252974467741,SAMD5,0.09198863
4.110896,0.74407357,3.941268186534524e-05,0.004538511076372595,AKAP12,0.046628952
4.1073174,1.863637,4.002807558377833e-05,0.0045766852519424275,UNC5A,0.0759834
4.1063504,3.2905295,4.019595702466201e-05,0.004579640432318647,KIT,0.09638412
4.1045127,1.1294484,4.0516774300280844e-05,0.00459993786536604,MT-ATP6,0.030682627
4.1008377,-2.2062263,4.116571264304848e-05,0.004657214290350218,AFDN,0.040361803
4.0998707,,4.1338118004072405e-05,0.004660366918899673,SIPA1L2,0.056015655
4.0930037,,4.258204251165415e-05,0.004767266655219669,RNF157,0.046025384
4.0894256,-2.3708217,4.324427858508259e-05,0.0048246549287848375,CACHD1,0.049858186
4.083816,,4.4302075233936957e-05,0.004908700384081887,LINC01414,0.07805045
4.0763693,0.93403274,4.574435185749456e-05,0.005051147729250674,MICAL3,0.027020114
4.07134,,4.674342591380483e-05,0.005143850790917438,DCAF5,0.042768184
4.069406,0.54007465,4.713316645804897e-05,0.005169097571792084,CACNA1B,0.03096545
4.0512238,,5.095044028588114e-05,0.0055499832639786,SUGT1,0.042659324
4.0431967,-0.8856851,5.272736876206666e-05,0.005688045502548806,FBN1,0.04936699
4.042423,1.5995362,5.290170772882344e-05,0.005688045502548806,XKR4,0.046014056
4.042326,,5.29235384661676e-05,0.005688045502548806,NDUFAF6,0.041643612
4.0310106,-6.035996,5.553750560960855e-05,0.005949155459703018,GRIA1,0.049555447
4.0212426,1.086054,5.789192107828711e-05,0.006180825203070237,LYST,0.032047242
4.01573,,5.926206226262423e-05,0.006288060800080755,FOXP2,0.06484767
4.0141826,2.63021,5.965214857166246e-05,0.006306112217692173,CHRM2,0.1264844
4.005672,-2.5220678,6.184145276635972e-05,0.0065161894168161314,SPRED2,0.046098012
3.9960005,-4.642727,6.442159170436622e-05,0.006765945867504495,TOX,0.054233834
3.9905846,,6.591063963693585e-05,0.006858424919301341,RIMBP2,0.051328942
3.9897141,,6.615296808307903e-05,0.006858424919301341,AC016831.7,0.039006706
3.9865227,,6.704873900211653e-05,0.006927079039807878,CXXC4,0.054592893
3.985362,,6.737731044051603e-05,0.006927079039807878,OSBP2,0.033975594
3.9832344,0.33673224,6.798365238848432e-05,0.006958720330037777,CADPS,0.020235304
3.9778185,,6.955045083537546e-05,0.0070965670452057305,GPC6,0.05161986
3.9643753,-1.1163583,7.358841137257468e-05,0.007447016993261519,PTPRZ1,0.03895063
3.964085,,7.367795865305414e-05,0.007447016993261519,RORB,0.05450065
3.9623444,-0.3585596,7.42174102992056e-05,0.007478099875866519,L3MBTL4,0.04145646
3.956735,-0.5670351,7.598116518351577e-05,0.007631964825582862,ARHGAP32,0.043539498
3.9516091,-0.23863724,7.762746370832679e-05,0.007761586046807505,PRKCA,0.04598857
3.9512222,-1.0775136,7.77530717712007e-05,0.007761586046807505,PRICKLE2,0.04486817
3.9497716,-1.1054276,7.82258155378107e-05,0.00778467583452355,FRMD4A,0.035859097
3.935458,-0.43584874,8.303818932588387e-05,0.008212884473725379,ZFHX4,0.04129452
3.9319763,,8.425036959925763e-05,0.008307292559598972,PDXK,0.04506005
3.9310093,-8.066562,8.459004247141885e-05,0.008315355912823043,NAALAD2,0.050570253
3.9163086,-2.0582607,8.991508111903415e-05,0.008758706829368634,NCALD,0.047741164
3.9127305,1.3752098,9.12584137245013e-05,0.008853888332896144,AAK1,0.028018845
3.9093454,1.7282807,9.25465622263509e-05,0.008892171702762573,SLC16A10,0.06414327
3.9082816,,9.295494280012823e-05,0.008892171702762573,ZNF131,0.03912271
3.9078946,,9.310386633963585e-05,0.008892171702762573,GUCY1A1,0.072789125
3.9076045,-3.4683368,9.321570683663895e-05,0.008892171702762573,CDH8,0.04986915
3.9041228,,9.456772731936438e-05,0.00897884359938377,NPAS2,0.045007873
3.9038327,1.775019,9.468122767082722e-05,0.00897884359938377,TBC1D16,0.057329256
3.9010282,1.4904505,9.578504964344255e-05,0.009055692055704981,NSG2,0.052512497
3.900351,1.9013859,9.605330406758377e-05,0.009055692055704981,CA4,0.13323583
3.896676,,9.752196352411727e-05,0.009154305721004641,B3GLCT,0.05983755
3.8961923,2.9946392,9.771677910814504e-05,0.009154305721004641,OTX2-AS1,0.1780893
3.895612,,9.795104282314305e-05,0.009154305721004641,ROCK1,0.03628649
3.8945482,3.5124972,9.838190405939059e-05,0.009167999227129858,LYPD6B,0.1097006
3.891937,,9.944707093361507e-05,0.009240553049315708,ALK,0.05091628
3.8846836,-4.272264,0.00010246327900304141,0.0094700252318044,APPL2,0.037952404
3.8845868,,0.00010250407238469545,0.0094700252318044,GULP1,0.07088006
3.8833296,,0.00010303578320773801,0.009491950737048846,DLG2,0.025288792
3.874722,-0.88962543,0.00010674647725019291,0.00975021718407357,DISC1,0.04112621
3.870273,7.745878,0.00010871344606768256,0.00990182949593302,IGF1,0.103282206
3.8675652,,0.00010992742148104141,0.009984196762854137,MDGA2,0.042869024
3.8638902,,0.0001115954266168701,0.010078911317668747,FAM193A,0.036741916
3.8585708,0.83251,0.00011405197846066294,0.010255557812692261,CACNG2,0.048344847
3.8582807,-0.44484416,0.00011418742842652736,0.010255557812692261,NCAM1,0.022088889
3.843677,1.0142407,0.00012120447987105393,0.01082547380743045,SNX25,0.042348556
3.8296537,,0.00012832375103899487,0.011429675979973236,WNK1,0.033511393
3.8265588,,0.00012994711810385143,0.01154238272457984,SYT16,0.044944357
3.8228836,0.9098473,0.00013190000196748158,0.011683658690762386,PAM,0.04023068
3.8206594,-4.667518,0.00013309541052947262,0.011757247456717222,CTIF,0.035019882
3.8189185,,0.00013403806039755456,0.011808167162290578,STIP1,0.053975914
3.8178546,,0.0001346172170674044,0.011826874468404143,ADGRB1,0.057340827
3.8084733,5.0900006,0.00013982737632285865,0.0122512339532009,NR2F2,0.108361736
3.8049917,,0.00014180892555906875,0.012381854320840479,VAV3,0.060851585
3.8045082,-1.4002564,0.0001420862233263337,0.012381854320840479,KIAA1217,0.041250397
3.8000593,,0.00014466143379287977,0.012572287357907877,KCNQ5,0.042112555
3.7975447,-0.99348325,0.00014613636465948463,0.012666330122891836,ATRNL1,0.036995392
3.7885504,,0.00015152881067835266,0.013098507889281834,CCT3,0.050731156
3.7767515,2.038177,0.00015888714632826073,0.013697856307652701,SNRPN,0.037921913
3.7747204,,0.0001601871841741271,0.01377310767820368,CNTN5,0.050630864
3.7727861,3.2479277,0.0001614346159929491,0.013843447668778344,AL033504.1,0.09094458
3.771529,,0.00016225034225096567,0.013876492798933385,ZNF462,0.036007557
3.7565384,4.707919,0.00017227986911923134,0.014695290529130626,NXPH2,0.11705806
3.7545073,2.1302593,0.0001736827225470482,0.014775862857742676,SPIRE2,0.06587298
3.744836,,0.0001805116098581302,0.015316410096462348,ANKRD17,0.034724087
3.7437723,2.457893,0.00018127800977657494,0.01534106789823125,CACNA2D2,0.08704112
3.7380662,-4.4688125,0.0001854411790954793,0.015652303501506648,ARHGAP24,0.042216115
3.7371957,-3.083117,0.00018608408444586975,0.01566555909866365,HS6ST3,0.043337736
3.7323601,1.6176625,0.00018969410122201194,0.015806110686063957,DZIP1,0.0426645
3.731683,0.312847,0.0001902047249385236,0.015806110686063957,KAZN,0.015212384
3.7234623,,0.00019650912624353736,0.016223356701252363,MUC20,0.055874866
3.7194004,,0.00019969622863441597,0.016425524234335392,ANKRD30BL,0.047478087
3.702379,,0.00021358730585837457,0.01747892259591769,BCL11A,0.057071395
3.6984136,-2.9218664,0.00021695111398634635,0.017664532243085267,HMGB1,0.031324454
3.6954155,,0.00021952743598939955,0.017829277376841837,SLC44A5,0.049106203
3.6815856,,0.00023178798355186125,0.01871116894825989,DDX6,0.03531763
3.6799414,,0.00023328753271099076,0.01871116894825989,NXN,0.061116524
3.6745255,0.6267629,0.00023829186370463227,0.019065122981212053,GABRB3,0.03229095
3.672688,-1.035446,0.000240012522615092,0.019122433324346037,APP,0.034877196
3.6724944,-2.1382077,0.0002401943211351346,0.019122433324346037,CBFA2T2,0.03822744
3.6688194,1.1462004,0.00024367313586169477,0.01930406122749048,ANKRD6,0.046636447
3.6654344,-2.5589826,0.00024691907196635536,0.019513263817184306,SPEN,0.036260154
3.6596317,-0.52567965,0.0002525780739964386,0.019911674425103103,SILC1,0.03838939
3.656827,-1.0094272,0.000255356650654618,0.020081620700138653,TMTC1,0.04121463
3.6531518,,0.00025904094518235766,0.02032179366305294,ZNF292,0.033455268
3.6508307,,0.0002613934864239456,0.02041148632623615,RB1,0.035461448
3.6506374,,0.00026159043305072795,0.02041148632623615,KDM2B,0.041230507
3.6501536,0.80963,0.00026208340846266677,0.02041148632623615,CACNA1D,0.029795751
3.6434805,1.0137131,0.00026897602973017696,0.020847582035072344,MYT1,0.054058746
3.6384513,,0.00027428235598698646,0.02117303639875496,ACTN1,0.049471192
3.6370974,-1.6923898,0.00027572765548335246,0.02121786824761273,CMIP,0.033985168
3.6333256,1.202069,0.0002797915719854344,0.021479332513158002,JPH3,0.059123438
3.6326487,-1.0608712,0.0002805269080690588,0.021484629683778296,TNIK,0.026561264
3.6313913,3.8039858,0.0002818973390365593,0.021538426309373894,KIRREL1,0.10077316
3.6255887,-1.5786366,0.00028830408611397345,0.02192402983153973,WLS,0.042954832
3.6241379,5.2949376,0.0002899269531272395,0.02199556411689784,ANKRD26,0.032604396
3.6204627,-0.67061275,0.000294076598794491,0.022205882376887056,MAST4,0.038323574
3.6161106,-0.52765447,0.00029906259098765427,0.022529614769193778,AL589740.1,0.040479366
3.6125321,-0.2121944,0.00030322138141609104,0.02278966666899539,GRID1,0.04989291
3.6083736,2.801474,0.00030812259745702334,0.023104178860015822,GRIK1,0.060854554
3.606826,1.3219085,0.0003099651671776856,0.023134738160440083,MARCH8,0.039442036
3.6059558,,0.0003110061411386087,0.023158824500536166,GRK3,0.03769373
3.599766,-0.42161727,0.00031850355757634765,0.023535008219514045,FIGN,0.038398266
3.595704,-0.95903265,0.0003235153245104564,0.023815307324636176,MBNL1,0.03629588
3.5937698,,0.0003259277357406703,0.023938241420242444,GSG1L,0.05093836
3.5919323,0.30356905,0.0003282351115159385,0.02405291977411001,ATP2B2,0.018715002
3.583325,3.6898777,0.00033924829778471047,0.024747472546317692,AL357153.2,0.0435959
3.5776188,,0.0003467387116078995,0.02523678618143003,ANTXR1,0.043858018
3.576555,-0.7737737,0.0003481522279248961,0.0252825952364469,PCDH17,0.039534573
3.569108,-1.633107,0.00035819878553662555,0.02585667241671032,CAPZB,0.033781227
