AA_ASAP133_PD_NP17-232_SN_4,AA_ASAP134_PD_NP19-91_SN_4,AA_ASAP135_PD_NP19-137_SN_4,AA_ASAP127_ctrl_NP19-218_SN_4,AA_ASAP129_ctrl_NP22-37_SN_4,AA_ASAP137_PD_NP23-21_SN_4,DA782_ASAP41_PD_NP19-108_SN_4,DA792_ASAP51_ctrl_NP19-36_SN_4,DA794_ASAP54_ctrl_NP19-37_SN_4,AA_ASAP101_PD_NP21-57_SN_4,AA_ASAP102_PD_NP21-208_SN_4,AA_ASAP103_PD_NP21-217_SN_4,AA_ASAP104_ctrl_NP16-119_SN_4,AA_ASAP108_ctrl_NP18-148_SN_4,AA_ASAP118_PD_NP22-55_SN_4,DA433_ASAP5_ctrl_NP16-161_SN_4,DA429_ASAP1_PD_NP16-162_SN_4,MJ_ASAP6_ctrl_NP16-164_SN_4,DA475_ASAP2_PD_NP16-25_SN_4,DA489_ASAP3_PD_P73_SN_4,DA431_ASAP4_PD_P74_SN_4,DA487_ASAP8_ctrl_PT231_SN_4,DA511_ASAP21_PD_NP16-269_SN_4,DA473_ASAP38_PD_NP19-23_SN_4,AA_ASAP138_PD_NP16-285_PUT_4,AA_ASAP140_PD_NP19-91_PUT_4,AA_ASAP144_PD_NP19-137_PUT_4,AA_ASAP141_ctrl_NP19-218_PUT_4,AA81_ASAP67_PD_NP17-191_PUT_4,AA87_ASAP76_ctrl_NP18-159_PUT_4,AA83_ASAP69_PD_NP18-287_PUT_4,AA84_ASAP71_PD_NP19-16_PUT_4,AA85_ASAP72_PD_NP19-23_PUT_4,AA89_ASAP78_ctrl_NP19-37_PUT_4,AA_ASAP98_ctrl_NP16-119_PUT_4,AA_ASAP94_ctrl_NP17-20_PUT_4,AA_ASAP96_ctrl_NP18-46_PUT_4,AA_ASAP100_ctrl_NP18-148_PUT_4,AA_ASAP97_PD_NP21-57_PUT_4,AA_ASAP117_PD_NP22-55_PUT_4,AA_ASAP87_PD_NP21-208_PUT_4,AA_ASAP88_PD_NP21-217_PUT_4,AA74_ASAP62_PD_NP16-140_PUT_4,AA79_ASAP64_PD_NP16-162_PUT_4,AA77_ASAP61_PD_NP16-25_PUT_4,AA73_ASAP65_PD_NP16-269_PUT_4,AA71_ASAP70_PD_NP18-304_PUT_4,AA76_ASAP74_PD_NP19-255_PUT_4,AA_ASAP83_NP16-119_ctrl_PFC_4,AA_ASAP86_NP18-148_ctrl_PFC_4,AA_ASAP151_PD_NP17-232_PFC_4,AA_ASAP152_PD_NP19-91_PFC_4,AA_ASAP145_ctrl_NP19-218_PFC_4,ASAP155_ctrl_NP23-21_PFC_4,DA499_ASAP44_PD_NP19-255_PFC_4,DA775_ASAP22_PD_NP16-269_PFC_4,DA795_ASAP55_ctrl_NP19-37_PFC_4,DA808_ASAP41_PD_NP19-108_PFC_4,DA806_ASAP58_ctrl_NP19-45_PFC_4,AA_ASAP116_PD_NP22-55_PFC_4,AA_ASAP89_ctrl_NP16-284_PFC_4,AA_ASAP90_ctrl_NP16-293_PFC_4,AA_ASAP80_PD_NP21-57_PFC_4,AA_ASAP82_PD_NP21-217_PFC_4,DA428_ASAP13_ctrl_NP16-161_PFC_4,DA430_ASAP9_PD_NP16-162_PFC_4,MJ_ASAP14_ctrl_NP16-164_PFC_4,DA480_ASAP15_ctrl_NP16-21_PFC_4,DA476_ASAP10_PD_NP16-25_PFC_4,DA490_ASAP11_PD_P73_PFC_4,DA432_ASAP12_PD_P74_PFC_4,DA488_ASAP16_ctrl_PT231_PFC_4,DA804_ASAP49_ctrl_NP18-159_PFC_4,AA_ASAP112_ctrl_NP16-293_AMY_4,AA_ASAP126_PD_NP19-137_AMY_4,AA_ASAP123_ctrl_NP19-218_AMY_4,AA_ASAP131_PD_NP23-21_AMY_4,DA778_ASAP31_PD_NP18-117_AMY_4,DA791_ASAP50_ctrl_NP18-159_AMY_4,DA783_ASAP45_PD_NP19-255_AMY_4,DA793_ASAP53_ctrl_NP19-36_AMY_4,DA811_ASAP18_PD_NP16-140_AMY_4,DA807_ASAP29_PD_NP17-191_AMY_4,DA805_ASAP56_ctrl_NP19-37_AMY_4,AA_ASAP110_ctrl_NP16-119_AMY_4,AA_ASAP113_ctrl_NP18-148_AMY_4,AA_ASAP114_PD_NP21-57_AMY_4,AA_ASAP115_PD_NP21-208_AMY_4,AA_ASAP119_PD_NP22-55_AMY_4,DA474_ASAP24_PD_NP16-25_AMY_4,DA512_ASAP60_ctrl_NP19-45_AMY_4,DA802_ASAP40_PD_NP19-23_AMY_4,DA801_ASAP53_ctrl_NP19-36_AMY_4
0.0153846153846154,0,0.0310391363022942,0,0.00353356890459364,0.104265402843602,0.0379746835443038,0.0510948905109489,0,0,0,0.00193423597678917,0,0,0,0.0666666666666667,0.0118343195266272,0.0207792207792208,0.0416666666666667,0,0.00684931506849315,0,0,0,0,0,0.0114942528735632,0,0.101063829787234,0.00335570469798658,0,0.0184049079754601,0,0,0,0,0,0,0.00643086816720257,0.00704225352112676,0,0,0.0103270223752151,0,0.00495049504950495,0.0670731707317073,0.0381679389312977,0,0.00772200772200772,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0.0231660231660232,0,0,0.0196078431372549,0,0,0.0245398773006135,0,0.010989010989011,0,0,0,0.00344234079173838,0.101769911504425,0,0,0,0,0.0477815699658703,0.021505376344086,0.0176991150442478,0,0.00637958532695375,0,0.0340715502555366,0.05625,0.0151057401812689,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0.00549450549450549,0.024390243902439,0,0.121212121212121,0,0.0316091954022989,0,0.0372340425531915,0,0.00546448087431694,0.0858895705521472,0,0,0.0144927536231884,0,0,0.00892857142857143,0.0160771704180064,0.0117370892018779,0.0325581395348837,0,0.0103270223752151,0.00396825396825397,0,0,0.129770992366412,0,0,0,0.0253164556962025,0,0,0.0196078431372549,0,0,0.045045045045045,0,0.0699300699300699,0,0,0,0,0,0,0,0,0,0.0858895705521472,0,0,0.0045662100456621,0.00961538461538462,0,0,0,0,0,0,0.0258620689655172,0.0341296928327645,0.129032258064516,0,0.00687285223367698,0.0382775119617225,0,0.00511073253833049,0,0.0694864048338369,0,0.0337078651685393,0,0.0691244239631336
0.11025641025641,0.238805970149254,0.159244264507422,0.118055555555556,0.0282685512367491,0.14218009478673,0.0126582278481013,0.204379562043796,0,0.0328638497652582,0.101123595505618,0.0522243713733075,0.036036036036036,0.03584229390681,0.194300518134715,0.333333333333333,0.156804733727811,0.150649350649351,0,0.032,0.26027397260274,0.010989010989011,0.0457317073170732,0.0431034482758621,0,0.0412371134020619,0.109195402298851,0,0.0585106382978723,0.0335570469798658,0.0327868852459016,0.0306748466257669,0.0526315789473684,0,0.0144927536231884,0,0.0140845070422535,0.0357142857142857,0.0514469453376206,0.0140845070422535,0.134883720930233,0.0393258426966292,0.175559380378657,0.0238095238095238,0.153465346534653,0,0.32824427480916,0.662037037037037,0.0656370656370656,0.0101010101010101,0.240506329113924,0.167539267015707,0.576271186440678,0.0196078431372549,0,0,0.018018018018018,0.0964912280701754,0.00699300699300699,0.25,0,0.108108108108108,0.0386100386100386,0.0928571428571429,0.0952380952380952,0.0980392156862745,0,0.423076923076923,0.0368098159509202,0,0.021978021978022,0.0547945205479452,0.0480769230769231,0.0232558139534884,0.0602409638554217,0.0420353982300885,0.476923076923077,0.104895104895105,0.144578313253012,0,0.037542662116041,0.413978494623656,0.079646017699115,0.0584192439862543,0.0462519936204147,0.179487179487179,0.13458262350937,0.0625,0.18429003021148,0.012396694214876,0,0.0405405405405405,0.248847926267281
0,0,0.00944669365721997,0,0,0,0.00632911392405063,0,0,0,0,0.00193423597678917,0,0.021505376344086,0.0284974093264249,0,0.00591715976331361,0,0,0.0186666666666667,0.00684931506849315,0,0,0,0,0,0.0028735632183908,0,0.0531914893617021,0,0.14207650273224,0,0,0,0,0,0,0.00595238095238095,0,0,0,0,0.0430292598967298,0.00793650793650794,0.00495049504950495,0.182926829268293,0,0.037037037037037,0,0,0,0.0209424083769634,0,0,0,0.0149253731343284,0.00900900900900901,0.0175438596491228,0,0,0.114285714285714,0,0,0,0.019047619047619,0.0065359477124183,0,0,0.00613496932515337,0,0,0,0,0,0,0,0,0.013986013986014,0,0,0,0.00537634408602151,0,0,0,0.00961538461538462,0.010221465076661,0,0,0,0,0,0
0,0.0149253731343284,0.0931174089068826,0,0,0.0710900473933649,0.00632911392405063,0.0875912408759124,0,0,0.0337078651685393,0.00193423597678917,0.00900900900900901,0,0.0362694300518135,0.0142857142857143,0.0443786982248521,0,0.0946969696969697,0.0133333333333333,0,0.0769230769230769,0,0,0.0303030303030303,0,0.0316091954022989,0,0.132978723404255,0.00335570469798658,0.0163934426229508,0.0245398773006135,0.0263157894736842,0,0.0036231884057971,0,0.0845070422535211,0,0,0,0,0.106741573033708,0.0344234079173838,0,0.0594059405940594,0.219512195121951,0.0152671755725191,0,0.0540540540540541,0.0101010101010101,0,0.0157068062827225,0,0,0,0,0.027027027027027,0.0087719298245614,0,0.0308219178082192,0.0142857142857143,0,0.00772200772200772,0.00714285714285714,0,0.0261437908496732,0,0,0.165644171779141,0.00840336134453781,0.010989010989011,0.0045662100456621,0,0,0.00516351118760757,0,0.0307692307692308,0,0,0,0.00341296928327645,0.0645161290322581,0,0.0584192439862543,0.0223285486443381,0.00641025641025641,0.020442930153322,0,0.0181268882175227,0.0413223140495868,0,0.0675675675675676,0.0276497695852535
0.00256410256410256,0,0.0215924426450742,0,0,0,0,0,0,0,0.0636704119850187,0,0.0045045045045045,0,0,0.0666666666666667,0,0,0,0,0,0,0.00304878048780488,0,0,0,0.0028735632183908,0,0,0.00335570469798658,0.295081967213115,0.0245398773006135,0,0,0,0,0,0.00297619047619048,0.0257234726688103,0,0,0,0.0172117039586919,0,0.0495049504950495,0.0853658536585366,0,0.217592592592593,0.0115830115830116,0,0,0,0,0,0,0,0.0720720720720721,0,0,0.0376712328767123,0,0,0,0,0,0,0,0,0,0,0,0.0045662100456621,0,0,0.00344234079173838,0.0309734513274336,0,0.020979020979021,0.120481927710843,0,0,0,0.00884955752212389,0,0.025518341307815,0.0544871794871795,0.030664395229983,0,0,0.00826446280991736,0,0.0135135135135135,0.0276497695852535
0.174358974358974,0,0.17004048582996,0.00347222222222222,0.0282685512367491,0.270142180094787,0,0.0072992700729927,0.115646258503401,0.112676056338028,0,0.0270793036750484,0.027027027027027,0,0,0.176190476190476,0,0,0.00757575757575758,0.0186666666666667,0,0,0.0121951219512195,0,0,0.00515463917525773,0.0258620689655172,0,0.180851063829787,0.00335570469798658,0,0,0,0,0,0,0,0.00892857142857143,0,0.00234741784037559,0.00930232558139535,0,0.0430292598967298,0.0198412698412698,0.133663366336634,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.0630630630630631,0.184210526315789,0.020979020979021,0,0,0,0,0,0,0.0065359477124183,0.0188679245283019,0,0.0184049079754601,0,0,0,0,0,0,0.00884955752212389,0,0.125874125874126,0,0,0,0.0483870967741935,0.132743362831858,0.00687285223367698,0.00797448165869218,0,0.0579216354344123,0,0,0.0578512396694215,0,0,0
0.558974358974359,0,0.371120107962213,0.131944444444444,0.0282685512367491,0,0.120253164556962,1.90510948905109,0.598639455782313,0.0375586854460094,0.153558052434457,0.00773694390715667,0.018018018018018,0.232974910394265,0.0906735751295337,0.185714285714286,0.473372781065089,0,0.0416666666666667,0.0693333333333333,0,0.208791208791209,0.283536585365854,0,0.0303030303030303,0.170103092783505,0.175287356321839,0.219251336898396,0.829787234042553,0.0604026845637584,0.109289617486339,0.104294478527607,0.245614035087719,0,0.0036231884057971,0,0,0.0595238095238095,0.15112540192926,0.0117370892018779,0.0558139534883721,0.00561797752808989,0.600688468158348,0.119047619047619,0.683168316831683,0.396341463414634,0.366412213740458,0.125,0.0193050193050193,0.0101010101010101,0.0253164556962025,0.0994764397905759,0.0169491525423729,0,0,0.104477611940299,0.576576576576577,0.473684210526316,0.195804195804196,0.0924657534246575,0.0285714285714286,0.0675675675675676,0.0386100386100386,0.0214285714285714,0.0285714285714286,0.156862745098039,0,0,0.417177914110429,0.00420168067226891,0.032967032967033,0.0319634703196347,0.125,0,0.0378657487091222,0.22787610619469,0.615384615384615,0.440559440559441,0.156626506024096,0.0172413793103448,0.150170648464164,0.204301075268817,0.743362831858407,0.367697594501718,0.213716108452951,0.243589743589744,0.277683134582624,0.225,0.0453172205438066,0.347107438016529,0,0.243243243243243,0.506912442396313
0.0205128205128205,0.0597014925373134,0.0418353576248313,0.0104166666666667,0.00353356890459364,0.018957345971564,0.151898734177215,0.0583941605839416,0.0204081632653061,0.0610328638497653,0.0411985018726592,0.0773694390715667,0.0045045045045045,0.046594982078853,0.106217616580311,0.0238095238095238,0.0414201183431953,0.025974025974026,0.136363636363636,0.088,0.00684931506849315,0.203296703296703,0.0640243902439024,0.0431034482758621,0,0.0360824742268041,0.0545977011494253,0.0106951871657754,0.159574468085106,0.0469798657718121,0.191256830601093,0.0122699386503067,0.043859649122807,0.00869565217391304,0.0072463768115942,0,0,0.0178571428571429,0.090032154340836,0.0140845070422535,0.0232558139534884,0.0337078651685393,0.163511187607573,0.0238095238095238,0.193069306930693,0.25,0.175572519083969,0.509259259259259,0.0308880308880309,0,0.10126582278481,0.0157068062827225,0,0.0196078431372549,0,0.0298507462686567,0.027027027027027,0.333333333333333,0.041958041958042,0.0547945205479452,0.0714285714285714,0,0.0347490347490347,0.0142857142857143,0.0380952380952381,0.0849673202614379,0.0377358490566038,0,0.0797546012269939,0,0.010989010989011,0.0228310502283105,0.105769230769231,0.0232558139534884,0.00860585197934595,0.0907079646017699,0.446153846153846,0.223776223776224,0.0481927710843374,0.00862068965517241,0.0887372013651877,0.0591397849462366,0.00884955752212389,0.0859106529209622,0.0909090909090909,0.00320512820512821,0.120954003407155,0.00625,0.0453172205438066,0.103305785123967,0,0.0405405405405405,0.0184331797235023
0.238461538461538,0.0447761194029851,1.20647773279352,0.0729166666666667,0.0636042402826855,0.966824644549763,0.20253164556962,0.0948905109489051,0.36734693877551,0.107981220657277,0.220973782771536,0.235976789168279,0.121621621621622,0.706093189964158,0.189119170984456,0.157142857142857,0.357988165680473,0.563636363636364,0.215909090909091,0.133333333333333,0.527397260273973,0.401098901098901,0.121951219512195,0.181034482758621,0.0404040404040404,0.247422680412371,0.301724137931034,0.053475935828877,0.23936170212766,0.0973154362416107,0.890710382513661,0.190184049079755,0.114035087719298,0,0.166666666666667,0.0188679245283019,0.0985915492957746,0.166666666666667,0.237942122186495,0.309859154929577,0.493023255813954,0.0842696629213483,0.311531841652324,0.0238095238095238,0.371287128712871,0.353658536585366,0.519083969465649,1.00925925925926,0.104247104247104,0.0808080808080808,0.379746835443038,0.146596858638743,0.0338983050847458,0.117647058823529,0.0101010101010101,0.328358208955224,0.045045045045045,1.2280701754386,0.335664335664336,0.383561643835616,0.242857142857143,0.0135135135135135,0.127413127413127,0.0857142857142857,0.123809523809524,0.196078431372549,0.245283018867925,0.134615384615385,0.478527607361963,0.281512605042017,0.043956043956044,0.155251141552511,0.442307692307692,0.441860465116279,0.036144578313253,0.0619469026548673,0.984615384615385,0.286713286713287,0.879518072289157,0.172413793103448,0.252559726962457,0.548387096774194,0.115044247787611,0.154639175257732,0.239234449760766,0.134615384615385,0.257240204429302,0.0375,0.344410876132931,0.322314049586777,0.0898876404494382,0.364864864864865,0.442396313364055
